r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.070552 -1.291677 -0.452480 0.020171 -0.000662 0.000007 -157.894837 0 1 0 0 0 0
3.045565 -1.192317 -0.424556 0.017898 -0.000624 0.000010 -161.359935 0 1 0 0 0 0
3.021851 -1.092958 -0.395308 0.015571 -0.000572 0.000011 -165.625546 0 1 0 0 0 0
2.995616 -0.993598 -0.365693 0.013288 -0.000489 0.000010 -170.322773 0 1 0 0 0 0
2.968461 -0.894238 -0.335173 0.011081 -0.000373 0.000006 -173.912539 0 1 0 0 0 0
2.945630 -0.794878 -0.302568 0.008906 -0.000261 0.000003 -176.370734 0 1 0 0 0 0
2.926621 -0.695518 -0.268197 0.006787 -0.000161 0.000001 -177.939425 0 1 0 0 0 0
2.911175 -0.596159 -0.232329 0.004757 -0.000081 0.000000 -178.827176 0 1 0 0 0 0
2.899118 -0.496799 -0.195221 0.002876 -0.000025 -0.000000 -179.200460 0 1 0 0 0 0
2.890225 -0.397439 -0.157140 0.001269 0.000005 -0.000000 -179.182776 0 1 0 0 0 0
2.884136 -0.298079 -0.118353 0.000229 0.000009 -0.000000 -178.865485 0 1 0 0 0 0
2.880509 -0.198720 -0.079101 -0.000007 0.000003 -0.000000 -178.340654 0 1 0 0 0 0
2.878734 -0.099360 -0.039599 -0.000028 0.000000 0.000000 -177.910923 0 1 0 0 0 0
2.878232 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -177.768116 0 1 0 0 0 0
2.878798 0.099360 0.039597 -0.000004 -0.000000 -0.000000 -177.922433 0 1 0 0 0 0
2.880356 0.198720 0.079109 -0.000088 -0.000002 -0.000000 -178.369609 0 1 0 0 0 0
2.882933 0.298079 0.118452 -0.000327 -0.000006 -0.000000 -179.100327 0 1 0 0 0 0
2.886833 0.397439 0.157509 -0.000910 -0.000017 -0.000000 -180.074168 0 1 0 0 0 0
2.892409 0.496799 0.196128 -0.001337 -0.000037 -0.000000 -181.175181 0 1 0 0 0 0
2.899575 0.596159 0.234192 -0.000609 -0.000060 -0.000001 -182.116755 0 1 0 0 0 0
2.908541 0.695518 0.271542 0.000538 -0.000083 -0.000001 -182.773399 0 1 0 0 0 0
2.919130 0.794878 0.308086 0.001869 -0.000103 -0.000003 -183.084639 0 1 0 0 0 0
2.931133 0.894238 0.343764 0.003303 -0.000123 -0.000004 -182.987096 0 1 0 0 0 0
2.944381 0.993598 0.378531 0.004786 -0.000143 -0.000006 -182.428971 0 1 0 0 0 0
2.958742 1.092958 0.412352 0.006278 -0.000165 -0.000008 -181.366799 0 1 0 0 0 0
2.974125 1.192317 0.445197 0.007754 -0.000191 -0.000011 -179.763230 0 1 0 0 0 0
2.990471 1.291677 0.477039 0.009197 -0.000220 -0.000015 -177.585551 0 1 0 0 0 0
3.007745 1.391037 0.507850 0.010596 -0.000256 -0.000019 -174.804553 0 1 0 0 0 0
3.025934 1.490397 0.537603 0.011946 -0.000298 -0.000023 -171.393560 0 1 0 0 0 0
3.045036 1.589756 0.566271 0.013245 -0.000347 -0.000028 -167.327411 0 1 0 0 0 0
3.065059 1.689116 0.593828 0.014494 -0.000404 -0.000033 -162.581199 0 1 0 0 0 0
3.086020 1.788476 0.620246 0.015701 -0.000468 -0.000038 -157.128508 0 1 0 0 0 0
3.107948 1.887836 0.645499 0.016871 -0.000540 -0.000043 -150.939012 0 1 0 0 0 0
3.130888 1.987196 0.669552 0.018014 -0.000620 -0.000049 -143.975422 0 1 0 0 0 0
3.154903 2.086555 0.692367 0.019138 -0.000708 -0.000055 -136.189969 0 1 0 0 0 0
3.180086 2.185915 0.713895 0.020246 -0.000806 -0.000062 -127.520795 0 1 0 0 0 0
3.206573 2.285275 0.734066 0.021334 -0.000916 -0.000069 -117.888828 0 1 0 0 0 0
3.234807 2.384635 0.752669 0.022320 -0.001067 -0.000079 -107.166930 0 1 0 0 0 0
3.266093 2.483994 0.769081 0.022771 -0.001445 -0.000104 -95.443001 0 1 0 0 0 0
