r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.079236 -1.291677 -0.449932 0.020589 -0.000730 0.000011 -157.386231 0 1 0 0 0 0
3.051947 -1.192317 -0.422782 0.018128 -0.000668 0.000012 -161.384186 0 1 0 0 0 0
3.026230 -1.092958 -0.394165 0.015669 -0.000598 0.000013 -165.957324 0 1 0 0 0 0
2.997670 -0.993598 -0.365192 0.013349 -0.000496 0.000010 -170.514302 0 1 0 0 0 0
2.971019 -0.894238 -0.334596 0.011131 -0.000379 0.000006 -173.817035 0 1 0 0 0 0
2.948494 -0.794878 -0.301980 0.008973 -0.000268 0.000003 -176.048627 0 1 0 0 0 0
2.929647 -0.695518 -0.267643 0.006885 -0.000169 0.000002 -177.437047 0 1 0 0 0 0
2.914250 -0.596159 -0.231839 0.004891 -0.000088 0.000000 -178.177827 0 1 0 0 0 0
2.902181 -0.496799 -0.194810 0.003040 -0.000031 -0.000000 -178.429776 0 1 0 0 0 0
2.893296 -0.397439 -0.156806 0.001448 -0.000000 -0.000000 -178.316583 0 1 0 0 0 0
2.887314 -0.298079 -0.118093 0.000381 0.000007 -0.000000 -177.938302 0 1 0 0 0 0
2.883766 -0.198720 -0.078922 0.000042 0.000002 -0.000000 -177.398934 0 1 0 0 0 0
2.881932 -0.099360 -0.039511 -0.000020 0.000000 0.000000 -176.995021 0 1 0 0 0 0
2.881399 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -176.861813 0 1 0 0 0 0
2.881996 0.099360 0.039510 0.000002 -0.000000 -0.000000 -177.007443 0 1 0 0 0 0
2.883675 0.198720 0.078927 -0.000061 -0.000002 -0.000000 -177.426943 0 1 0 0 0 0
2.886468 0.298079 0.118162 -0.000248 -0.000006 -0.000000 -178.111137 0 1 0 0 0 0
2.890622 0.397439 0.157097 -0.000711 -0.000017 -0.000000 -179.029218 0 1 0 0 0 0
2.896539 0.496799 0.195569 -0.001185 -0.000037 -0.000000 -180.084959 0 1 0 0 0 0
2.903994 0.596159 0.233480 -0.000561 -0.000061 -0.000001 -181.029590 0 1 0 0 0 0
2.913141 0.695518 0.270685 0.000614 -0.000084 -0.000002 -181.690904 0 1 0 0 0 0
2.923835 0.794878 0.307096 0.001972 -0.000104 -0.000003 -182.020772 0 1 0 0 0 0
2.935863 0.894238 0.342657 0.003429 -0.000123 -0.000004 -181.959476 0 1 0 0 0 0
2.949059 0.993598 0.377331 0.004930 -0.000142 -0.000006 -181.457561 0 1 0 0 0 0
2.963299 1.092958 0.411085 0.006439 -0.000163 -0.000009 -180.472921 0 1 0 0 0 0
2.978501 1.192317 0.443890 0.007931 -0.000188 -0.000011 -178.968567 0 1 0 0 0 0
2.994618 1.291677 0.475718 0.009393 -0.000217 -0.000015 -176.911125 0 1 0 0 0 0
3.011630 1.391037 0.506541 0.010815 -0.000251 -0.000019 -174.269682 0 1 0 0 0 0
3.029535 1.490397 0.536326 0.012191 -0.000292 -0.000023 -171.014833 0 1 0 0 0 0
3.048349 1.589756 0.565041 0.013520 -0.000340 -0.000028 -167.117811 0 1 0 0 0 0
3.068095 1.689116 0.592653 0.014802 -0.000395 -0.000033 -162.549542 0 1 0 0 0 0
3.088803 1.788476 0.619129 0.016039 -0.000458 -0.000039 -157.279411 0 1 0 0 0 0
3.110506 1.887836 0.644437 0.017235 -0.000529 -0.000044 -151.273509 0 1 0 0 0 0
3.133245 1.987196 0.668545 0.018399 -0.000607 -0.000050 -144.492152 0 1 0 0 0 0
3.157070 2.086555 0.691417 0.019535 -0.000694 -0.000056 -136.886629 0 1 0 0 0 0
3.182044 2.185915 0.713017 0.020650 -0.000790 -0.000062 -128.395285 0 1 0 0 0 0
3.208500 2.285275 0.733184 0.021694 -0.000911 -0.000070 -118.921184 0 1 0 0 0 0
3.239392 2.384635 0.750540 0.022042 -0.001237 -0.000090 -108.495784 0 1 0 0 0 0
3.272666 2.483994 0.765995 0.022122 -0.001667 -0.000118 -97.723830 0 1 0 0 0 0
