r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.056132 -1.291677 -0.456760 0.019689 -0.000590 0.000003 -162.493681 0 1 0 0 0 0
3.033770 -1.192317 -0.427863 0.017619 -0.000576 0.000007 -165.134086 0 1 0 0 0 0
3.013051 -1.092958 -0.397621 0.015400 -0.000540 0.000009 -168.824756 0 1 0 0 0 0
2.990398 -0.993598 -0.366971 0.013140 -0.000478 0.000010 -173.336261 0 1 0 0 0 0
2.962198 -0.894238 -0.336592 0.010939 -0.000364 0.000006 -177.079588 0 1 0 0 0 0
2.938545 -0.794878 -0.304029 0.008756 -0.000252 0.000003 -179.673139 0 1 0 0 0 0
2.918894 -0.695518 -0.269619 0.006626 -0.000153 0.000001 -181.361566 0 1 0 0 0 0
2.902951 -0.596159 -0.233647 0.004592 -0.000074 0.000000 -182.354977 0 1 0 0 0 0
2.890498 -0.496799 -0.196388 0.002717 -0.000019 -0.000000 -182.817975 0 1 0 0 0 0
2.881243 -0.397439 -0.158121 0.001135 0.000009 -0.000000 -182.867717 0 1 0 0 0 0
2.874795 -0.298079 -0.119123 0.000143 0.000010 -0.000000 -182.586817 0 1 0 0 0 0
2.870923 -0.198720 -0.079630 -0.000024 0.000003 -0.000000 -182.066487 0 1 0 0 0 0
2.869087 -0.099360 -0.039866 -0.000029 0.000000 0.000000 -181.614838 0 1 0 0 0 0
2.868571 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -181.463546 0 1 0 0 0 0
2.869141 0.099360 0.039864 -0.000004 -0.000000 -0.000000 -181.624306 0 1 0 0 0 0
2.870708 0.198720 0.079642 -0.000091 -0.000002 -0.000000 -182.093118 0 1 0 0 0 0
2.873294 0.298079 0.119248 -0.000347 -0.000006 -0.000000 -182.860035 0 1 0 0 0 0
2.877256 0.397439 0.158560 -0.000987 -0.000017 -0.000000 -183.875517 0 1 0 0 0 0
2.882878 0.496799 0.197427 -0.001333 -0.000038 -0.000000 -185.007015 0 1 0 0 0 0
2.890130 0.596159 0.235725 -0.000554 -0.000061 -0.000001 -185.952809 0 1 0 0 0 0
2.899240 0.695518 0.273287 0.000571 -0.000083 -0.000001 -186.615950 0 1 0 0 0 0
2.910027 0.794878 0.310017 0.001871 -0.000105 -0.000003 -186.932578 0 1 0 0 0 0
2.922288 0.894238 0.345848 0.003274 -0.000125 -0.000004 -186.840491 0 1 0 0 0 0
2.935848 0.993598 0.380734 0.004725 -0.000146 -0.000006 -186.289030 0 1 0 0 0 0
2.950570 1.092958 0.414639 0.006186 -0.000169 -0.000008 -185.236108 0 1 0 0 0 0
2.966353 1.192317 0.447533 0.007629 -0.000195 -0.000011 -183.646194 0 1 0 0 0 0
2.983125 1.291677 0.479391 0.009037 -0.000226 -0.000015 -181.488945 0 1 0 0 0 0
3.000840 1.391037 0.510190 0.010400 -0.000264 -0.000019 -178.738161 0 1 0 0 0 0
3.019468 1.490397 0.539908 0.011711 -0.000307 -0.000023 -175.370763 0 1 0 0 0 0
3.038993 1.589756 0.568526 0.012972 -0.000358 -0.000028 -171.365547 0 1 0 0 0 0
3.059412 1.689116 0.596022 0.014186 -0.000417 -0.000033 -166.701461 0 1 0 0 0 0
3.080739 1.788476 0.622375 0.015363 -0.000482 -0.000038 -161.355226 0 1 0 0 0 0
3.103006 1.887836 0.647557 0.016512 -0.000556 -0.000043 -155.298349 0 1 0 0 0 0
3.126270 1.987196 0.671531 0.017645 -0.000637 -0.000049 -148.493727 0 1 0 0 0 0
3.150614 2.086555 0.694254 0.018768 -0.000726 -0.000055 -140.892209 0 1 0 0 0 0
3.176149 2.185915 0.715666 0.019882 -0.000826 -0.000062 -132.429489 0 1 0 0 0 0
3.203024 2.285275 0.735693 0.020982 -0.000937 -0.000069 -123.023905 0 1 0 0 0 0
3.231453 2.384635 0.754232 0.022045 -0.001066 -0.000077 -112.576291 0 1 0 0 0 0
3.261725 2.483994 0.771142 0.023033 -0.001222 -0.000087 -100.969587 0 1 0 0 0 0
