r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.063151 -1.291677 -0.454670 0.019850 -0.000614 0.000004 -159.524673 0 1 0 0 0 0
3.039692 -1.192317 -0.426198 0.017718 -0.000593 0.000008 -162.533795 0 1 0 0 0 0
3.017761 -1.092958 -0.396381 0.015467 -0.000551 0.000010 -166.478460 0 1 0 0 0 0
2.993786 -0.993598 -0.366141 0.013205 -0.000483 0.000010 -171.102753 0 1 0 0 0 0
2.966153 -0.894238 -0.335695 0.011000 -0.000368 0.000006 -174.822289 0 1 0 0 0 0
2.942939 -0.794878 -0.303121 0.008820 -0.000256 0.000003 -177.392719 0 1 0 0 0 0
2.923625 -0.695518 -0.268747 0.006696 -0.000157 0.000001 -179.059457 0 1 0 0 0 0
2.907936 -0.596159 -0.232847 0.004664 -0.000077 0.000000 -180.033151 0 1 0 0 0 0
2.895676 -0.496799 -0.195686 0.002788 -0.000021 -0.000000 -180.479806 0 1 0 0 0 0
2.886586 -0.397439 -0.157536 0.001197 0.000007 -0.000000 -180.519446 0 1 0 0 0 0
2.880289 -0.298079 -0.118669 0.000186 0.000010 -0.000000 -180.238098 0 1 0 0 0 0
2.876517 -0.198720 -0.079321 -0.000012 0.000003 -0.000000 -179.726332 0 1 0 0 0 0
2.874704 -0.099360 -0.039710 -0.000027 0.000000 0.000000 -179.290042 0 1 0 0 0 0
2.874195 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -179.144431 0 1 0 0 0 0
2.874765 0.099360 0.039709 -0.000002 -0.000000 -0.000000 -179.300874 0 1 0 0 0 0
2.876328 0.198720 0.079331 -0.000083 -0.000002 -0.000000 -179.755512 0 1 0 0 0 0
2.878908 0.298079 0.118783 -0.000322 -0.000006 -0.000000 -180.498755 0 1 0 0 0 0
2.882834 0.397439 0.157946 -0.000930 -0.000017 -0.000000 -181.484570 0 1 0 0 0 0
2.888428 0.496799 0.196669 -0.001317 -0.000037 -0.000000 -182.589606 0 1 0 0 0 0
2.895634 0.596159 0.234830 -0.000567 -0.000060 -0.000001 -183.519767 0 1 0 0 0 0
2.904670 0.695518 0.272266 0.000561 -0.000082 -0.000001 -184.163497 0 1 0 0 0 0
2.915357 0.794878 0.308884 0.001869 -0.000104 -0.000003 -184.458457 0 1 0 0 0 0
2.927489 0.894238 0.344621 0.003281 -0.000124 -0.000004 -184.341646 0 1 0 0 0 0
2.940892 0.993598 0.379430 0.004743 -0.000145 -0.000006 -183.761743 0 1 0 0 0 0
2.955433 1.092958 0.413276 0.006215 -0.000167 -0.000008 -182.675981 0 1 0 0 0 0
2.971013 1.192317 0.446130 0.007671 -0.000194 -0.000011 -181.048007 0 1 0 0 0 0
2.987565 1.291677 0.477967 0.009093 -0.000224 -0.000015 -178.846447 0 1 0 0 0 0
3.005049 1.391037 0.508762 0.010472 -0.000261 -0.000019 -176.043826 0 1 0 0 0 0
3.023438 1.490397 0.538491 0.011800 -0.000304 -0.000023 -172.615560 0 1 0 0 0 0
3.042723 1.589756 0.567133 0.013078 -0.000354 -0.000028 -168.538807 0 1 0 0 0 0
3.062903 1.689116 0.594664 0.014308 -0.000412 -0.000033 -163.790909 0 1 0 0 0 0
3.083993 1.788476 0.621062 0.015500 -0.000477 -0.000038 -158.347258 0 1 0 0 0 0
3.106024 1.887836 0.646299 0.016661 -0.000549 -0.000043 -152.178502 0 1 0 0 0 0
3.129051 1.987196 0.670338 0.017801 -0.000630 -0.000049 -145.247278 0 1 0 0 0 0
3.153150 2.086555 0.693137 0.018928 -0.000718 -0.000055 -137.504743 0 1 0 0 0 0
3.178428 2.185915 0.714640 0.020043 -0.000817 -0.000062 -128.887291 0 1 0 0 0 0
3.205031 2.285275 0.734772 0.021142 -0.000928 -0.000069 -119.314088 0 1 0 0 0 0
3.233177 2.384635 0.753428 0.022204 -0.001056 -0.000077 -108.686041 0 1 0 0 0 0
3.263119 2.483994 0.770484 0.023133 -0.001249 -0.000090 -96.845985 0 1 0 0 0 0
