r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.074276 -1.291677 -0.451385 0.020396 -0.000699 0.000009 -158.195486 0 1 0 0 0 0
3.048078 -1.192317 -0.423856 0.018027 -0.000648 0.000011 -161.924221 0 1 0 0 0 0
3.023192 -1.092958 -0.394958 0.015635 -0.000587 0.000012 -166.360637 0 1 0 0 0 0
2.995441 -0.993598 -0.365736 0.013336 -0.000493 0.000010 -171.014148 0 1 0 0 0 0
2.968454 -0.894238 -0.335175 0.011126 -0.000376 0.000006 -174.456687 0 1 0 0 0 0
2.945749 -0.794878 -0.302543 0.008956 -0.000265 0.000003 -176.792254 0 1 0 0 0 0
2.926835 -0.695518 -0.268158 0.006845 -0.000165 0.000001 -178.257574 0 1 0 0 0 0
2.911460 -0.596159 -0.232284 0.004821 -0.000084 0.000000 -179.057064 0 1 0 0 0 0
2.899467 -0.496799 -0.195174 0.002941 -0.000027 -0.000000 -179.355546 0 1 0 0 0 0
2.890657 -0.397439 -0.157093 0.001327 0.000003 -0.000000 -179.277910 0 1 0 0 0 0
2.884686 -0.298079 -0.118308 0.000267 0.000008 -0.000000 -178.919618 0 1 0 0 0 0
2.881149 -0.198720 -0.079066 -0.000002 0.000003 -0.000000 -178.375906 0 1 0 0 0 0
2.879384 -0.099360 -0.039581 -0.000029 0.000000 0.000000 -177.947155 0 1 0 0 0 0
2.878881 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -177.805049 0 1 0 0 0 0
2.879449 0.099360 0.039580 -0.000005 -0.000000 -0.000000 -177.958583 0 1 0 0 0 0
2.881022 0.198720 0.079073 -0.000093 -0.000002 -0.000000 -178.402955 0 1 0 0 0 0
2.883636 0.298079 0.118394 -0.000333 -0.000006 -0.000000 -179.128921 0 1 0 0 0 0
2.887575 0.397439 0.157428 -0.000895 -0.000017 -0.000000 -180.100512 0 1 0 0 0 0
2.893207 0.496799 0.196020 -0.001345 -0.000038 -0.000000 -181.207289 0 1 0 0 0 0
2.900408 0.596159 0.234057 -0.000630 -0.000061 -0.000001 -182.168697 0 1 0 0 0 0
2.909385 0.695518 0.271384 0.000537 -0.000084 -0.000001 -182.849167 0 1 0 0 0 0
2.919964 0.794878 0.307910 0.001888 -0.000104 -0.000003 -183.190931 0 1 0 0 0 0
2.931936 0.894238 0.343576 0.003341 -0.000123 -0.000004 -183.131312 0 1 0 0 0 0
2.945132 0.993598 0.378338 0.004839 -0.000143 -0.000006 -182.618873 0 1 0 0 0 0
2.959424 1.092958 0.412162 0.006344 -0.000164 -0.000008 -181.610180 0 1 0 0 0 0
2.974726 1.192317 0.445017 0.007833 -0.000188 -0.000011 -180.067595 0 1 0 0 0 0
2.990983 1.291677 0.476875 0.009288 -0.000217 -0.000015 -177.957771 0 1 0 0 0 0
3.008169 1.391037 0.507707 0.010700 -0.000252 -0.000019 -175.250502 0 1 0 0 0 0
3.026276 1.490397 0.537481 0.012063 -0.000294 -0.000023 -171.917755 0 1 0 0 0 0
3.045313 1.589756 0.566168 0.013375 -0.000342 -0.000028 -167.932737 0 1 0 0 0 0
3.065293 1.689116 0.593737 0.014637 -0.000398 -0.000033 -163.268812 0 1 0 0 0 0
3.086239 1.788476 0.620159 0.015853 -0.000462 -0.000038 -157.898031 0 1 0 0 0 0
3.108179 1.887836 0.645403 0.017030 -0.000533 -0.000044 -151.789050 0 1 0 0 0 0
3.131153 1.987196 0.669439 0.018175 -0.000613 -0.000049 -144.904324 0 1 0 0 0 0
3.155213 2.086555 0.692231 0.019297 -0.000701 -0.000055 -137.196628 0 1 0 0 0 0
3.180435 2.185915 0.713738 0.020399 -0.000799 -0.000062 -128.605224 0 1 0 0 0 0
3.206958 2.285275 0.733889 0.021475 -0.000910 -0.000069 -119.049723 0 1 0 0 0 0
3.236462 2.384635 0.751899 0.022151 -0.001154 -0.000084 -108.403913 0 1 0 0 0 0
3.269119 2.483994 0.767658 0.022344 -0.001583 -0.000113 -97.191276 0 1 0 0 0 0
