r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.198376 -15.667920 -0.294606 0.569799 -0.034791 -0.014392 -1266.417413 0 1 0 0 0 0
5.178511 -14.462695 -0.274034 0.558789 -0.041884 -0.010628 -1266.658207 0 1 0 0 0 0
5.166171 -13.257471 -0.252399 0.587670 -0.053646 -0.005398 -1267.033917 0 1 0 0 0 0
5.151819 -12.052246 -0.230734 0.562616 -0.054601 -0.001603 -1267.790347 0 1 0 0 0 0
5.135383 -10.847022 -0.208992 0.511808 -0.055329 0.001366 -1268.278185 0 1 0 0 0 0
5.121248 -9.641797 -0.186798 0.473862 -0.055900 0.003066 -1267.899519 0 1 0 0 0 0
5.109429 -8.436572 -0.164205 0.381868 -0.045969 0.003111 -1266.800083 0 1 0 0 0 0
5.099935 -7.231348 -0.141272 0.224805 -0.009517 0.000447 -1266.040405 0 1 0 0 0 0
5.093529 -6.026123 -0.118023 0.141684 0.009257 -0.000708 -1265.710555 0 1 0 0 0 0
5.088730 -4.820898 -0.094596 0.159814 0.005039 0.000186 -1265.148311 0 1 0 0 0 0
5.086517 -3.615674 -0.071009 0.229695 0.000337 0.001544 -1264.408605 0 1 0 0 0 0
5.086269 -2.410449 -0.047344 0.314811 0.000263 0.003225 -1263.654948 0 1 0 0 0 0
5.086321 -1.205225 -0.023672 0.356246 0.003046 0.003992 -1262.945862 0 1 0 0 0 0
5.084049 -0.000002 -0.000000 0.000112 0.000001 0.000000 -1262.330305 0 1 0 0 0 0
5.085284 1.205225 0.023681 0.280457 0.008626 0.001469 -1262.820727 0 1 0 0 0 0
5.085904 2.410449 0.047351 0.232199 0.008668 0.000506 -1263.247740 0 1 0 0 0 0
5.088898 3.615674 0.070943 0.172197 0.004061 -0.000655 -1263.646274 0 1 0 0 0 0
5.093431 4.820898 0.094422 0.084218 -0.006473 -0.001541 -1264.211687 0 1 0 0 0 0
5.098840 6.026123 0.117777 -0.018583 -0.015645 -0.000789 -1264.928840 0 1 0 0 0 0
5.103973 7.231348 0.141048 -0.048065 -0.014240 0.001814 -1265.512617 0 1 0 0 0 0
5.109299 8.436572 0.164213 -0.061027 -0.011193 0.003509 -1266.352491 0 1 0 0 0 0
5.116650 9.641797 0.187134 -0.051386 -0.013580 0.003923 -1267.461779 0 1 0 0 0 0
5.119321 10.847022 0.210306 0.258588 0.025507 0.008549 -1268.301521 0 1 0 0 0 0
5.124967 12.052246 0.233158 0.441022 0.052067 0.010357 -1269.579495 0 1 0 0 0 0
5.133157 13.257471 0.255657 0.541011 0.067398 0.008744 -1270.240667 0 1 0 0 0 0
5.142725 14.462695 0.277861 0.628202 0.076948 0.004941 -1270.325462 0 1 0 0 0 0
5.153763 15.667920 0.299728 0.694181 0.074712 0.000196 -1269.716279 0 1 0 0 0 0
5.166338 16.873145 0.321215 0.675031 0.049621 -0.002708 -1268.458548 0 1 0 0 0 0
5.179325 18.078369 0.342435 0.627241 0.015182 -0.007899 -1267.307600 0 1 0 0 0 0
5.191720 19.283594 0.363522 0.670739 -0.011709 -0.019430 -1266.140516 0 1 0 0 0 0
5.206729 20.488819 0.384019 0.705612 -0.027374 -0.027215 -1264.226701 0 1 0 0 0 0
5.221630 21.694043 0.404291 0.666378 -0.051954 -0.030424 -1261.772462 0 1 0 0 0 0
5.241287 22.899268 0.423556 0.565044 -0.073173 -0.026660 -1259.248979 0 1 0 0 0 0
5.267346 24.104492 0.441448 0.421035 -0.095858 -0.019243 -1256.876206 0 1 0 0 0 0
5.288378 25.309717 0.459841 0.352124 -0.128750 -0.015341 -1254.229972 0 1 0 0 0 0
5.309053 26.514942 0.477993 0.308160 -0.161976 -0.012978 -1251.282280 0 1 0 0 0 0
5.328393 27.720166 0.496099 0.303249 -0.190417 -0.014725 -1248.056465 0 1 0 0 0 0
5.347329 28.925391 0.514009 0.320897 -0.215021 -0.018261 -1244.517415 0 1 0 0 0 0
5.366840 30.130616 0.531540 0.349348 -0.234686 -0.021812 -1240.477420 0 1 0 0 0 0
