r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.200842 -15.667920 -0.294327 0.560607 -0.031492 -0.015017 -1263.926853 0 1 0 0 0 0
5.180164 -14.462695 -0.273859 0.542538 -0.037435 -0.011479 -1264.139999 0 1 0 0 0 0
5.168056 -13.257471 -0.252215 0.581705 -0.051277 -0.006015 -1264.413487 0 1 0 0 0 0
5.154000 -12.052246 -0.230539 0.559216 -0.053936 -0.002005 -1265.075801 0 1 0 0 0 0
5.137799 -10.847022 -0.208796 0.503078 -0.054907 0.001244 -1265.516771 0 1 0 0 0 0
5.123475 -9.641797 -0.186635 0.460111 -0.055316 0.002931 -1265.174256 0 1 0 0 0 0
5.111853 -8.436572 -0.164049 0.384805 -0.048448 0.003292 -1264.080373 0 1 0 0 0 0
5.102799 -7.231348 -0.141113 0.242339 -0.015338 0.000926 -1263.172753 0 1 0 0 0 0
5.096290 -6.026123 -0.117895 0.163357 0.006362 -0.000419 -1262.806890 0 1 0 0 0 0
5.091822 -4.820898 -0.094482 0.175487 0.004071 0.000349 -1262.250337 0 1 0 0 0 0
5.089720 -3.615674 -0.070920 0.235340 0.000120 0.001584 -1261.497863 0 1 0 0 0 0
5.089324 -2.410449 -0.047287 0.311191 -0.000007 0.003073 -1260.735809 0 1 0 0 0 0
5.089216 -1.205225 -0.023645 0.348125 0.002678 0.003704 -1260.018847 0 1 0 0 0 0
5.086882 -0.000000 -0.000000 0.000119 0.000001 0.000000 -1259.404865 0 1 0 0 0 0
5.088235 1.205225 0.023654 0.282108 0.009843 0.001414 -1259.913050 0 1 0 0 0 0
5.088788 2.410449 0.047297 0.238264 0.010544 0.000527 -1260.350422 0 1 0 0 0 0
5.091523 3.615674 0.070869 0.188251 0.006848 -0.000582 -1260.654225 0 1 0 0 0 0
5.095785 4.820898 0.094335 0.099865 -0.003477 -0.001659 -1261.086725 0 1 0 0 0 0
5.101035 6.026123 0.117676 -0.008850 -0.012235 -0.000906 -1261.735380 0 1 0 0 0 0
5.105458 7.231348 0.140966 -0.028113 -0.009503 0.001621 -1262.440601 0 1 0 0 0 0
5.110679 8.436572 0.164125 -0.045967 -0.008436 0.002936 -1263.461338 0 1 0 0 0 0
5.118548 9.641797 0.186995 -0.029148 -0.012157 0.003374 -1264.642043 0 1 0 0 0 0
5.119814 10.847022 0.210265 0.329309 0.034081 0.008401 -1265.778794 0 1 0 0 0 0
5.126276 12.052246 0.233039 0.458418 0.054310 0.009848 -1267.100515 0 1 0 0 0 0
5.134357 13.257471 0.255537 0.553658 0.068281 0.007537 -1267.805825 0 1 0 0 0 0
5.143795 14.462695 0.277746 0.637010 0.075966 0.003568 -1267.926806 0 1 0 0 0 0
5.154223 15.667920 0.299675 0.697594 0.067057 -0.001821 -1267.350965 0 1 0 0 0 0
5.166151 16.873145 0.321238 0.693139 0.040627 -0.005940 -1266.175894 0 1 0 0 0 0
5.179026 18.078369 0.342475 0.645086 0.005508 -0.012274 -1265.081479 0 1 0 0 0 0
5.192359 19.283594 0.363433 0.671021 -0.016557 -0.021451 -1264.006899 0 1 0 0 0 0
5.207472 20.488819 0.383909 0.699840 -0.030955 -0.028359 -1262.091755 0 1 0 0 0 0
5.222442 21.694043 0.404165 0.655180 -0.055617 -0.030777 -1259.700383 0 1 0 0 0 0
5.240424 22.899268 0.423696 0.595301 -0.075004 -0.028348 -1257.180005 0 1 0 0 0 0
5.267258 24.104492 0.441463 0.432329 -0.098152 -0.020199 -1254.416438 0 1 0 0 0 0
5.289560 25.309717 0.459636 0.340897 -0.132439 -0.015141 -1251.832595 0 1 0 0 0 0
5.310123 26.514942 0.477801 0.299305 -0.165041 -0.012658 -1248.904822 0 1 0 0 0 0
5.329135 27.720166 0.495961 0.299163 -0.192270 -0.014594 -1245.677648 0 1 0 0 0 0
5.347417 28.925391 0.513992 0.324812 -0.215345 -0.018774 -1242.130269 0 1 0 0 0 0
5.365803 30.130616 0.531746 0.366500 -0.233133 -0.023615 -1238.091032 0 1 0 0 0 0
