r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.208961 -15.667920 -0.293410 0.602972 -0.047277 -0.011263 -1256.742119 0 1 0 0 0 0
5.191825 -14.462695 -0.272631 0.585091 -0.052274 -0.007472 -1257.063967 0 1 0 0 0 0
5.177984 -13.257471 -0.251249 0.573698 -0.054200 -0.003981 -1257.661713 0 1 0 0 0 0
5.163238 -12.052246 -0.229715 0.551673 -0.053781 -0.000731 -1258.642712 0 1 0 0 0 0
5.147115 -10.847022 -0.208041 0.515697 -0.054231 0.001113 -1258.965377 0 1 0 0 0 0
5.133925 -9.641797 -0.185876 0.480621 -0.053685 0.002453 -1258.424156 0 1 0 0 0 0
5.124232 -8.436572 -0.163258 0.249368 -0.014644 -0.000218 -1257.777037 0 1 0 0 0 0
5.115597 -7.231348 -0.140408 0.100939 0.016776 -0.002049 -1257.818080 0 1 0 0 0 0
5.107723 -6.026123 -0.117368 0.051263 0.019531 -0.001649 -1257.444675 0 1 0 0 0 0
5.102209 -4.820898 -0.094097 0.041144 0.013868 -0.000964 -1256.678850 0 1 0 0 0 0
5.098639 -3.615674 -0.070672 0.085227 0.004991 -0.000113 -1255.751408 0 1 0 0 0 0
5.098540 -2.410449 -0.047116 0.324537 0.001235 0.003486 -1254.968182 0 1 0 0 0 0
5.099716 -1.205217 -0.023547 0.403061 0.004192 0.004875 -1254.319907 0 1 0 0 0 0
5.099313 0.000976 0.000019 0.388655 0.005887 0.003701 -1254.005107 0 1 0 0 0 0
5.098224 1.205203 0.023561 0.307971 0.004031 0.001427 -1254.174513 0 1 0 0 0 0
5.098683 2.410450 0.047114 0.202148 0.001366 -0.000063 -1254.696764 0 1 0 0 0 0
5.101295 3.615674 0.070598 0.119760 -0.003387 -0.000700 -1255.422142 0 1 0 0 0 0
5.105563 4.820898 0.093974 0.032004 -0.011969 -0.000630 -1256.273150 0 1 0 0 0 0
5.110745 6.026123 0.117229 -0.028049 -0.021136 0.000018 -1257.113207 0 1 0 0 0 0
5.117157 7.231348 0.140322 -0.081086 -0.026607 0.001334 -1257.679595 0 1 0 0 0 0
5.123275 8.436572 0.163319 -0.079680 -0.022190 0.003690 -1258.098897 0 1 0 0 0 0
5.129700 9.641797 0.186183 -0.075052 -0.020231 0.004474 -1258.769318 0 1 0 0 0 0
5.138572 10.847022 0.208733 -0.024304 -0.025582 0.004010 -1259.339369 0 1 0 0 0 0
5.144482 12.052246 0.231393 0.176119 -0.000144 0.007420 -1259.417650 0 1 0 0 0 0
5.148408 13.257471 0.254144 0.434820 0.046995 0.011861 -1259.822219 0 1 0 0 0 0
5.158192 14.462695 0.276197 0.530854 0.059630 0.010727 -1259.699404 0 1 0 0 0 0
5.169316 15.667920 0.297927 0.585335 0.062855 0.007698 -1258.972566 0 1 0 0 0 0
5.181893 16.873145 0.319289 0.573053 0.054068 0.006081 -1258.185734 0 1 0 0 0 0
5.195903 18.078369 0.340253 0.558489 0.037422 0.005581 -1257.316824 0 1 0 0 0 0
5.208892 19.283594 0.361129 0.603813 0.016324 -0.001238 -1255.740741 0 1 0 0 0 0
5.221989 20.488819 0.381777 0.660803 -0.009370 -0.012192 -1253.626167 0 1 0 0 0 0
5.237738 21.694043 0.401808 0.627757 -0.035342 -0.016993 -1251.014721 0 1 0 0 0 0
5.259423 22.899268 0.420640 0.498857 -0.060443 -0.015860 -1248.769361 0 1 0 0 0 0
5.278361 24.104492 0.439608 0.461559 -0.087813 -0.019276 -1246.555434 0 1 0 0 0 0
5.299183 25.309717 0.457968 0.405058 -0.117209 -0.015764 -1243.795275 0 1 0 0 0 0
5.319312 26.514942 0.476151 0.360244 -0.149834 -0.013658 -1240.720761 0 1 0 0 0 0
5.338469 27.720166 0.494228 0.352774 -0.178105 -0.015103 -1237.446328 0 1 0 0 0 0
5.357691 28.925391 0.512023 0.363635 -0.203395 -0.018025 -1233.862025 0 1 0 0 0 0
5.377460 30.130616 0.529443 0.382582 -0.226194 -0.021150 -1229.861612 0 1 0 0 0 0
