r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.201943 -15.667920 -0.294202 0.593724 -0.043522 -0.012450 -1261.147187 0 1 0 0 0 0
5.183410 -14.462695 -0.273516 0.583173 -0.051004 -0.008351 -1261.386029 0 1 0 0 0 0
5.170118 -13.257471 -0.252014 0.580433 -0.055277 -0.004484 -1261.803347 0 1 0 0 0 0
5.155859 -12.052246 -0.230373 0.559646 -0.055373 -0.000963 -1262.646017 0 1 0 0 0 0
5.139473 -10.847022 -0.208660 0.518725 -0.056082 0.001424 -1263.060494 0 1 0 0 0 0
5.125796 -9.641797 -0.186466 0.484750 -0.056570 0.002976 -1262.551990 0 1 0 0 0 0
5.113984 -8.436572 -0.163913 0.359101 -0.038470 0.002165 -1261.568238 0 1 0 0 0 0
5.106467 -7.231348 -0.140911 0.156288 0.006264 -0.001164 -1261.188921 0 1 0 0 0 0
5.098934 -6.026123 -0.117773 0.097507 0.014064 -0.001263 -1260.906799 0 1 0 0 0 0
5.093205 -4.820898 -0.094430 0.118552 0.007201 -0.000265 -1260.238130 0 1 0 0 0 0
5.090340 -3.615674 -0.070902 0.210015 0.000377 0.001342 -1259.463998 0 1 0 0 0 0
5.090225 -2.410449 -0.047270 0.315673 0.000084 0.003375 -1258.685539 0 1 0 0 0 0
5.090481 -1.205225 -0.023633 0.366435 0.003043 0.004307 -1257.982305 0 1 0 0 0 0
5.087863 -0.002286 -0.000045 0.001140 0.000012 0.000000 -1257.398368 0 1 0 0 0 0
5.088351 1.203902 0.023627 -0.089318 -0.002643 0.000195 -1257.634327 0 1 0 0 0 0
5.090251 2.410449 0.047270 0.223101 0.005775 0.000214 -1258.299437 0 1 0 0 0 0
5.093202 3.615674 0.070823 0.151265 0.000637 -0.000800 -1258.866732 0 1 0 0 0 0
5.097707 4.820898 0.094263 0.063005 -0.009386 -0.001240 -1259.603855 0 1 0 0 0 0
5.103027 6.026123 0.117584 -0.018868 -0.018789 -0.000458 -1260.404754 0 1 0 0 0 0
5.108869 7.231348 0.140778 -0.060538 -0.021213 0.001569 -1260.967958 0 1 0 0 0 0
5.114434 8.436572 0.163884 -0.064511 -0.017557 0.003564 -1261.612587 0 1 0 0 0 0
5.121039 9.641797 0.186813 -0.063354 -0.017745 0.004106 -1262.553646 0 1 0 0 0 0
5.129554 10.847022 0.209467 0.021107 -0.020922 0.003847 -1263.214475 0 1 0 0 0 0
5.130440 12.052246 0.232661 0.380831 0.039967 0.010436 -1263.924646 0 1 0 0 0 0
5.138920 13.257471 0.255083 0.484254 0.055069 0.010924 -1264.504739 0 1 0 0 0 0
5.148584 14.462695 0.277229 0.576402 0.066215 0.007839 -1264.459288 0 1 0 0 0 0
5.159423 15.667920 0.299071 0.649456 0.070719 0.003513 -1263.805259 0 1 0 0 0 0
5.172370 16.873145 0.320466 0.617829 0.052720 0.002026 -1262.818268 0 1 0 0 0 0
5.186154 18.078369 0.341534 0.579187 0.026059 0.000669 -1261.866365 0 1 0 0 0 0
5.198164 19.283594 0.362621 0.636426 0.000566 -0.009825 -1260.473966 0 1 0 0 0 0
5.211781 20.488819 0.383275 0.689681 -0.021935 -0.020545 -1258.556343 0 1 0 0 0 0
5.226802 21.694043 0.403491 0.664767 -0.045707 -0.025106 -1256.049954 0 1 0 0 0 0
5.247362 22.899268 0.422576 0.544308 -0.069917 -0.023161 -1253.578377 0 1 0 0 0 0
5.271034 24.104492 0.440831 0.442398 -0.092737 -0.019279 -1251.361618 0 1 0 0 0 0
5.292174 25.309717 0.459181 0.375078 -0.124078 -0.015045 -1248.681904 0 1 0 0 0 0
5.312772 26.514942 0.477324 0.328063 -0.157138 -0.012201 -1245.707636 0 1 0 0 0 0
5.331976 27.720166 0.495433 0.324065 -0.184871 -0.013898 -1242.487485 0 1 0 0 0 0
5.350827 28.925391 0.513337 0.342145 -0.209210 -0.017629 -1238.971120 0 1 0 0 0 0
5.370240 30.130616 0.530867 0.369682 -0.229301 -0.021449 -1234.998134 0 1 0 0 0 0
