r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.206856 -15.667920 -0.293647 0.696737 -0.101538 0.002011 -1263.462754 0 1 0 0 0 0
5.187194 -14.462695 -0.273118 0.664022 -0.097209 0.003183 -1263.313230 0 1 0 0 0 0
5.175231 -13.257471 -0.251517 0.679955 -0.098752 0.006549 -1263.322298 0 1 0 0 0 0
5.159872 -12.052246 -0.230015 0.628272 -0.090575 0.007829 -1263.494207 0 1 0 0 0 0
5.144270 -10.847022 -0.208271 0.544830 -0.080712 0.008913 -1263.526985 0 1 0 0 0 0
5.129884 -9.641797 -0.186169 0.483160 -0.072609 0.008517 -1263.155166 0 1 0 0 0 0
5.118952 -8.436592 -0.163595 0.421496 -0.063402 0.007664 -1262.214413 0 1 0 0 0 0
5.111082 -7.231340 -0.140656 0.273631 -0.024437 0.003114 -1261.495967 0 1 0 0 0 0
5.104275 -6.026123 -0.117526 0.204054 -0.000301 0.000811 -1261.316111 0 1 0 0 0 0
5.098418 -4.820898 -0.094237 0.212722 -0.002044 0.001681 -1260.856910 0 1 0 0 0 0
5.094823 -3.615674 -0.070778 0.245280 -0.004652 0.002703 -1260.208043 0 1 0 0 0 0
5.092446 -2.410449 -0.047229 0.267826 -0.004108 0.003087 -1259.512475 0 1 0 0 0 0
5.090484 -1.205226 -0.023633 0.259321 -0.001695 0.002584 -1258.870651 0 1 0 0 0 0
5.089766 -0.001209 -0.000024 0.253441 0.007942 0.002371 -1258.563438 0 1 0 0 0 0
5.090274 1.205224 0.023635 0.257959 0.018072 0.002066 -1258.832145 0 1 0 0 0 0
5.092115 2.410449 0.047235 0.270623 0.024518 0.001439 -1259.269985 0 1 0 0 0 0
5.095096 3.615674 0.070770 0.268657 0.023276 0.000304 -1259.509709 0 1 0 0 0 0
5.100733 4.820898 0.094152 0.211886 0.011315 -0.001777 -1259.420935 0 1 0 0 0 0
5.107926 6.026110 0.117358 0.124946 0.000797 -0.001313 -1259.706112 0 1 0 0 0 0
5.113627 7.139318 0.138728 0.094814 -0.001563 0.000548 -1260.437775 0 1 0 0 0 0
5.119105 8.451525 0.163875 0.094395 0.000524 0.001817 -1261.378337 0 1 0 0 0 0
5.121833 9.411010 0.182285 0.106904 0.003051 0.002203 -1262.286683 0 1 0 0 0 0
5.127105 10.846878 0.209665 0.421700 0.066643 0.016187 -1263.859704 0 1 0 0 0 0
5.135569 12.052246 0.232197 0.612117 0.121016 0.031279 -1265.298537 0 1 0 0 0 0
5.145531 13.257470 0.254428 0.793762 0.181359 0.044207 -1266.296920 0 1 0 0 0 0
5.157179 14.462695 0.276306 0.988899 0.247911 0.059660 -1267.048673 0 1 0 0 0 0
5.171538 15.667920 0.297672 1.134383 0.289798 0.071382 -1267.420029 0 1 0 0 0 0
5.187058 16.873145 0.318654 1.260813 0.314624 0.078307 -1267.362696 0 1 0 0 0 0
5.202152 18.078369 0.339436 1.381798 0.324239 0.078265 -1266.998614 0 1 0 0 0 0
5.216537 19.283594 0.360071 1.398431 0.299281 0.064903 -1266.379970 0 1 0 0 0 0
5.230795 20.488819 0.380493 1.330455 0.247849 0.041194 -1265.959691 0 1 0 0 0 0
5.248438 21.694044 0.400171 1.486312 0.286891 0.043200 -1265.458662 0 1 0 0 0 0
5.264158 22.899268 0.419884 1.774418 0.352455 0.042760 -1264.992090 0 1 0 0 0 0
5.282933 24.104492 0.438847 2.004460 0.411942 0.048559 -1264.802685 0 1 0 0 0 0
5.304273 25.309717 0.457089 2.175604 0.467771 0.060451 -1264.223895 0 1 0 0 0 0
5.325131 26.514942 0.475111 2.314111 0.510588 0.068486 -1263.162281 0 1 0 0 0 0
5.342578 27.709076 0.493271 2.445637 0.556156 0.072381 -1261.955202 0 1 0 0 0 0
5.359677 28.925935 0.511653 2.578944 0.605488 0.075913 -1260.878481 0 1 0 0 0 0
5.375483 30.130646 0.529833 2.615889 0.606759 0.065355 -1259.950493 0 1 0 0 0 0
