r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.182815 -15.667920 -0.296378 0.735645 -0.118624 0.006605 -1291.906463 0 1 0 0 0 0
5.163238 -14.462695 -0.275658 0.699587 -0.112584 0.007020 -1291.698973 0 1 0 0 0 0
5.151473 -13.257471 -0.253842 0.719004 -0.111661 0.009401 -1291.676171 0 1 0 0 0 0
5.135968 -12.052246 -0.232161 0.684556 -0.102113 0.009707 -1291.761126 0 1 0 0 0 0
5.121370 -10.847022 -0.210138 0.636416 -0.092426 0.011072 -1291.384711 0 1 0 0 0 0
5.108878 -9.641797 -0.187703 0.611014 -0.087148 0.012730 -1290.852261 0 1 0 0 0 0
5.100532 -8.436572 -0.164778 0.641353 -0.082811 0.015137 -1289.851973 0 1 0 0 0 0
5.096131 -7.231348 -0.141483 0.711305 -0.073893 0.020225 -1288.730113 0 1 0 0 0 0
5.080342 -6.024492 -0.118604 0.339170 -0.030569 0.006824 -1287.643741 0 1 0 0 0 0
5.073387 -4.820898 -0.095169 0.268367 -0.010890 0.004069 -1287.216103 0 1 0 0 0 0
5.070369 -3.615674 -0.071462 0.333444 -0.011195 0.006117 -1286.603939 0 1 0 0 0 0
5.069410 -2.410449 -0.047659 0.404005 -0.006312 0.008424 -1285.956653 0 1 0 0 0 0
5.069037 -1.205225 -0.023833 0.434687 0.002179 0.009118 -1285.296012 0 1 0 0 0 0
5.068429 -0.000032 -0.000001 0.425108 0.010587 0.007395 -1284.951877 0 1 0 0 0 0
5.067339 1.205225 0.023849 0.368920 0.016044 0.004039 -1285.157917 0 1 0 0 0 0
5.068331 2.410449 0.047680 0.328938 0.017517 0.001662 -1285.547965 0 1 0 0 0 0
5.071642 3.615674 0.071426 0.226773 0.007119 -0.000808 -1285.937562 0 1 0 0 0 0
5.077236 4.822041 0.095048 0.142125 -0.004607 -0.000624 -1286.652629 0 1 0 0 0 0
5.083311 6.026123 0.118498 0.124896 -0.009946 0.001520 -1287.744937 0 1 0 0 0 0
5.090441 7.231348 0.141799 0.130354 -0.013589 0.002783 -1288.973536 0 1 0 0 0 0
5.096240 8.440024 0.165124 0.144698 -0.015295 0.003014 -1289.989176 0 1 0 0 0 0
5.099960 9.641932 0.188363 0.152416 -0.015085 0.001658 -1291.060090 0 1 0 0 0 0
5.103024 10.847024 0.211651 0.391052 0.052069 0.014231 -1292.245157 0 1 0 0 0 0
5.111403 12.052246 0.234398 0.602947 0.117998 0.032183 -1293.661729 0 1 0 0 0 0
5.122546 13.257471 0.256717 0.774809 0.170687 0.043485 -1294.476527 0 1 0 0 0 0
5.134559 14.462695 0.278746 0.995723 0.233045 0.054245 -1295.125794 0 1 0 0 0 0
5.148736 15.667920 0.300314 1.158545 0.273811 0.063169 -1295.676513 0 1 0 0 0 0
5.164702 16.873145 0.321418 1.285079 0.300962 0.070964 -1295.842429 0 1 0 0 0 0
5.181269 18.078369 0.342178 1.408622 0.326758 0.078294 -1295.600160 0 1 0 0 0 0
5.195528 19.283594 0.362989 1.414004 0.306324 0.067014 -1294.928628 0 1 0 0 0 0
5.209097 20.488819 0.383670 1.346561 0.253868 0.041700 -1294.497028 0 1 0 0 0 0
5.226151 21.694043 0.403591 1.555719 0.304677 0.043164 -1293.986206 0 1 0 0 0 0
5.241454 22.899268 0.423529 1.833387 0.369290 0.044988 -1293.736226 0 1 0 0 0 0
5.259935 24.104492 0.442693 2.044194 0.427521 0.053186 -1293.583494 0 1 0 0 0 0
5.281376 25.309717 0.461061 2.216059 0.485740 0.066710 -1292.962427 0 1 0 0 0 0
5.301839 26.514942 0.479295 2.385382 0.546895 0.080236 -1291.878725 0 1 0 0 0 0
5.320850 27.838667 0.499634 2.558007 0.618735 0.093181 -1290.627068 0 1 0 0 0 0
5.336221 28.925391 0.516151 2.690175 0.674182 0.100669 -1289.829952 0 1 0 0 0 0
5.356546 30.130616 0.533585 2.811026 0.717175 0.106726 -1288.914802 0 1 0 0 0 0
