r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.183112 -1.291677 -0.421045 0.035013 -0.003252 0.000295 -174.875208 0 1 0 0 0 0
3.139124 -1.192317 -0.399626 0.030128 -0.002592 0.000219 -177.395478 0 1 0 0 0 0
3.097890 -1.092958 -0.376140 0.025463 -0.001998 0.000155 -179.473923 0 1 0 0 0 0
3.059952 -0.993598 -0.350477 0.021062 -0.001481 0.000103 -181.105859 0 1 0 0 0 0
3.025819 -0.894238 -0.322586 0.016952 -0.001044 0.000064 -182.303039 0 1 0 0 0 0
2.995912 -0.794878 -0.292497 0.013143 -0.000689 0.000036 -183.095312 0 1 0 0 0 0
2.970498 -0.695518 -0.260333 0.009640 -0.000414 0.000018 -183.528088 0 1 0 0 0 0
2.949666 -0.596159 -0.226305 0.006452 -0.000213 0.000007 -183.655947 0 1 0 0 0 0
2.933330 -0.496799 -0.190694 0.003622 -0.000081 0.000002 -183.533704 0 1 0 0 0 0
2.921266 -0.397439 -0.153818 0.001304 -0.000010 -0.000000 -183.206589 0 1 0 0 0 0
2.913144 -0.298079 -0.116008 -0.000064 0.000007 -0.000000 -182.708800 0 1 0 0 0 0
2.908792 -0.198720 -0.077570 -0.000172 0.000002 -0.000000 -182.092257 0 1 0 0 0 0
2.906972 -0.099360 -0.038834 -0.000062 0.000000 -0.000000 -181.626341 0 1 0 0 0 0
2.906428 -0.000000 -0.000000 0.000000 0.000000 0.000000 -181.468147 0 1 0 0 0 0
2.906905 0.099360 0.038835 -0.000094 -0.000000 0.000000 -181.625662 0 1 0 0 0 0
2.908333 0.198720 0.077595 -0.000425 -0.000003 0.000000 -182.095428 0 1 0 0 0 0
2.910782 0.298079 0.116196 -0.001087 -0.000011 0.000000 -182.870825 0 1 0 0 0 0
2.914665 0.397439 0.154515 -0.002266 -0.000029 0.000001 -183.926096 0 1 0 0 0 0
2.920609 0.496799 0.192359 -0.003213 -0.000066 0.000002 -185.154140 0 1 0 0 0 0
2.928837 0.596159 0.229536 -0.002395 -0.000108 0.000001 -186.297307 0 1 0 0 0 0
2.939595 0.695518 0.265835 -0.000778 -0.000133 -0.000002 -187.278384 0 1 0 0 0 0
2.952716 0.794878 0.301118 0.001323 -0.000129 -0.000005 -188.078446 0 1 0 0 0 0
2.967981 0.894238 0.335281 0.003821 -0.000087 -0.000007 -188.679778 0 1 0 0 0 0
2.985157 0.993598 0.368260 0.006657 -0.000004 -0.000008 -189.077377 0 1 0 0 0 0
3.004008 1.092958 0.400018 0.009786 0.000123 -0.000007 -189.274637 0 1 0 0 0 0
3.024309 1.192317 0.430545 0.013174 0.000294 -0.000004 -189.280221 0 1 0 0 0 0
3.045852 1.291677 0.459849 0.016789 0.000505 0.000002 -189.105971 0 1 0 0 0 0
3.068454 1.391037 0.487953 0.020600 0.000754 0.000010 -188.765483 0 1 0 0 0 0
3.091951 1.490397 0.514891 0.024574 0.001035 0.000021 -188.273145 0 1 0 0 0 0
3.116203 1.589756 0.540702 0.028678 0.001341 0.000033 -187.643528 0 1 0 0 0 0
3.141089 1.689116 0.565428 0.032873 0.001665 0.000046 -186.891045 0 1 0 0 0 0
3.166503 1.788476 0.589118 0.037122 0.001999 0.000059 -186.029832 0 1 0 0 0 0
3.192349 1.887836 0.611818 0.041384 0.002332 0.000070 -185.073792 0 1 0 0 0 0
3.218535 1.987196 0.633582 0.045621 0.002658 0.000078 -184.036754 0 1 0 0 0 0
3.244967 2.086555 0.654467 0.049799 0.002967 0.000084 -182.932707 0 1 0 0 0 0
3.271547 2.185915 0.674537 0.053895 0.003256 0.000085 -181.776005 0 1 0 0 0 0
3.298165 2.285275 0.693861 0.057901 0.003521 0.000082 -180.581431 0 1 0 0 0 0
3.324711 2.384635 0.712513 0.061831 0.003767 0.000076 -179.363966 0 1 0 0 0 0
3.351084 2.483994 0.730565 0.065721 0.004001 0.000068 -178.138184 0 1 0 0 0 0
