Parameter	derivative	BE_plus		BE_minus
0.158706769332587	0	0	0
28.9867890577721	0.0003311535684231651	-184.881228	-184.881232
40.0047904804136	-2.283741741907997e-05	-184.881233	-184.881227
0.992423332283364	0	0	0
-45.1351310222373	-1.3343885936533968	-184.952782	-184.809704
-145.382167908057	-8.242512140220074e-05	-184.881273	-184.881187
-186.065399575124	0.0	-184.88123	-184.88123
-206.579593890106	0.0	-184.88123	-184.88123
-74.0263331764599	0.28741308865862913	-184.828033	-184.934465
-35.6582611147917	1.532736132439296e-05	-184.881228	-184.881232

std	x_i	BE_plus		BE_minus	x_j	BE_plus		BE_minus
1.0966268587939588e-07	28.9867890577721	-184.881228	-184.881232	28.9867890577721	-184.881228	-184.881232
1.0431810779914881e-07	28.9867890577721	-184.881228	-184.881232	40.0047904804136	-184.881233	-184.881227
0.00010932414645225013	28.9867890577721	-184.881228	-184.881232	-45.1351310222373	-184.952782	-184.809704
0.00010932825969651343	28.9867890577721	-184.881228	-184.881232	-145.382167908057	-184.881273	-184.881187
0.00010932825969651343	28.9867890577721	-184.881228	-184.881232	-186.065399575124	-184.88123	-184.88123
0.00010932825969651343	28.9867890577721	-184.881228	-184.881232	-206.579593890106	-184.88123	-184.88123
8.794936402276219e-05	28.9867890577721	-184.881228	-184.881232	-74.0263331764599	-184.828033	-184.934465
8.794846481199376e-05	28.9867890577721	-184.881228	-184.881232	-35.6582611147917	-184.881228	-184.881232
8.794312023391352e-05	40.0047904804136	-184.881233	-184.881227	28.9867890577721	-184.881228	-184.881232
8.794364178154789e-05	40.0047904804136	-184.881233	-184.881227	40.0047904804136	-184.881233	-184.881227
7.717605492697991e-05	40.0047904804136	-184.881233	-184.881227	-45.1351310222373	-184.952782	-184.809704
7.717459817700995e-05	40.0047904804136	-184.881233	-184.881227	-145.382167908057	-184.881273	-184.881187
7.717459817700995e-05	40.0047904804136	-184.881233	-184.881227	-186.065399575124	-184.88123	-184.88123
7.717459817700995e-05	40.0047904804136	-184.881233	-184.881227	-206.579593890106	-184.88123	-184.88123
7.955415285951903e-05	40.0047904804136	-184.881233	-184.881227	-74.0263331764599	-184.828033	-184.934465
7.955425340054549e-05	40.0047904804136	-184.881233	-184.881227	-35.6582611147917	-184.881228	-184.881232
0.00018877408174499647	-45.1351310222373	-184.952782	-184.809704	28.9867890577721	-184.881228	-184.881232
0.00017800649489042847	-45.1351310222373	-184.952782	-184.809704	40.0047904804136	-184.881233	-184.881227
1.7807709253671806	-45.1351310222373	-184.952782	-184.809704	-45.1351310222373	-184.952782	-184.809704
1.7807918554068245	-45.1351310222373	-184.952782	-184.809704	-145.382167908057	-184.881273	-184.881187
1.7807918554068245	-45.1351310222373	-184.952782	-184.809704	-186.065399575124	-184.88123	-184.88123
1.7807918554068245	-45.1351310222373	-184.952782	-184.809704	-206.579593890106	-184.88123	-184.88123
1.4031104217975412	-45.1351310222373	-184.952782	-184.809704	-74.0263331764599	-184.828033	-184.934465
1.4030906740649463	-45.1351310222373	-184.952782	-184.809704	-35.6582611147917	-184.881228	-184.881232
1.4030906781781904	-145.382167908057	-184.881273	-184.881187	28.9867890577721	-184.881228	-184.881232
1.4030906767214404	-145.382167908057	-184.881273	-184.881187	40.0047904804136	-184.881233	-184.881227
1.4031116067610843	-145.382167908057	-184.881273	-184.881187	-45.1351310222373	-184.952782	-184.809704
1.4031116135549848	-145.382167908057	-184.881273	-184.881187	-145.382167908057	-184.881273	-184.881187
1.4031116135549848	-145.382167908057	-184.881273	-184.881187	-186.065399575124	-184.88123	-184.88123
1.4031116135549848	-145.382167908057	-184.881273	-184.881187	-206.579593890106	-184.88123	-184.88123
1.4031063016830743	-145.382167908057	-184.881273	-184.881187	-74.0263331764599	-184.828033	-184.934465
1.4031063014885041	-145.382167908057	-184.881273	-184.881187	-35.6582611147917	-184.881228	-184.881232
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	28.9867890577721	-184.881228	-184.881232
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	40.0047904804136	-184.881233	-184.881227
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	-45.1351310222373	-184.952782	-184.809704
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	-145.382167908057	-184.881273	-184.881187
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	-186.065399575124	-184.88123	-184.88123
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	-206.579593890106	-184.88123	-184.88123
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	-74.0263331764599	-184.828033	-184.934465
1.4031063014885041	-186.065399575124	-184.88123	-184.88123	-35.6582611147917	-184.881228	-184.881232
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	28.9867890577721	-184.881228	-184.881232
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	40.0047904804136	-184.881233	-184.881227
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	-45.1351310222373	-184.952782	-184.809704
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	-145.382167908057	-184.881273	-184.881187
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	-186.065399575124	-184.88123	-184.88123
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	-206.579593890106	-184.88123	-184.88123
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	-74.0263331764599	-184.828033	-184.934465
1.4031063014885041	-206.579593890106	-184.88123	-184.88123	-35.6582611147917	-184.881228	-184.881232
1.4030849225928304	-74.0263331764599	-184.828033	-184.934465	28.9867890577721	-184.881228	-184.881232
