Parameter	derivative	BE_plus		BE_minus
0.158706769332587	0	0	0
28.9867890577721	0	0	0
40.0047904804136	0	0	0
0.992423332283364	0	0	0
-45.1351310222373	-3.5332227649436887	-1267.593471	-1263.805021
-145.382167908057	-0.07526103656396718	-1266.085432	-1265.30018
-186.065399575124	0.0	-1265.69213	-1265.69213
-206.579593890106	0.0	-1265.69213	-1265.69213
-74.0263331764599	0.7649370597734952	-1264.322273	-1267.154913
-35.6582611147917	0.028182035954108287	-1265.655517	-1265.729064

std	x_i	BE_plus		BE_minus	x_j	BE_plus		BE_minus
12.483663106716325	-45.1351310222373	-1267.593471	-1263.805021	-45.1351310222373	-1267.593471	-1263.805021
12.534265301031697	-45.1351310222373	-1267.593471	-1263.805021	-145.382167908057	-1266.085432	-1265.30018
12.534265301031697	-45.1351310222373	-1267.593471	-1263.805021	-186.065399575124	-1265.69213	-1265.69213
12.534265301031697	-45.1351310222373	-1267.593471	-1263.805021	-206.579593890106	-1265.69213	-1265.69213
9.872722250329018	-45.1351310222373	-1267.593471	-1263.805021	-74.0263331764599	-1264.322273	-1267.154913
9.776580747622594	-45.1351310222373	-1267.593471	-1263.805021	-35.6582611147917	-1265.655517	-1265.729064
9.827182941937966	-145.382167908057	-1266.085432	-1265.30018	-45.1351310222373	-1267.593471	-1263.805021
9.832847165562649	-145.382167908057	-1266.085432	-1265.30018	-145.382167908057	-1266.085432	-1265.30018
9.832847165562649	-145.382167908057	-1266.085432	-1265.30018	-186.065399575124	-1265.69213	-1265.69213
9.832847165562649	-145.382167908057	-1266.085432	-1265.30018	-206.579593890106	-1265.69213	-1265.69213
9.819938618739371	-145.382167908057	-1266.085432	-1265.30018	-74.0263331764599	-1264.322273	-1267.154913
9.819611961763004	-145.382167908057	-1266.085432	-1265.30018	-35.6582611147917	-1265.655517	-1265.729064
9.819611961763004	-186.065399575124	-1265.69213	-1265.69213	-45.1351310222373	-1267.593471	-1263.805021
9.819611961763004	-186.065399575124	-1265.69213	-1265.69213	-145.382167908057	-1266.085432	-1265.30018
9.819611961763004	-186.065399575124	-1265.69213	-1265.69213	-186.065399575124	-1265.69213	-1265.69213
9.819611961763004	-186.065399575124	-1265.69213	-1265.69213	-206.579593890106	-1265.69213	-1265.69213
9.819611961763004	-186.065399575124	-1265.69213	-1265.69213	-74.0263331764599	-1264.322273	-1267.154913
9.819611961763004	-186.065399575124	-1265.69213	-1265.69213	-35.6582611147917	-1265.655517	-1265.729064
9.819611961763004	-206.579593890106	-1265.69213	-1265.69213	-45.1351310222373	-1267.593471	-1263.805021
9.819611961763004	-206.579593890106	-1265.69213	-1265.69213	-145.382167908057	-1266.085432	-1265.30018
9.819611961763004	-206.579593890106	-1265.69213	-1265.69213	-186.065399575124	-1265.69213	-1265.69213
9.819611961763004	-206.579593890106	-1265.69213	-1265.69213	-206.579593890106	-1265.69213	-1265.69213
9.819611961763004	-206.579593890106	-1265.69213	-1265.69213	-74.0263331764599	-1264.322273	-1267.154913
9.819611961763004	-206.579593890106	-1265.69213	-1265.69213	-35.6582611147917	-1265.655517	-1265.729064
7.158068911060324	-74.0263331764599	-1264.322273	-1267.154913	-45.1351310222373	-1267.593471	-1263.805021
7.145160364237047	-74.0263331764599	-1264.322273	-1267.154913	-145.382167908057	-1266.085432	-1265.30018
7.145160364237047	-74.0263331764599	-1264.322273	-1267.154913	-186.065399575124	-1265.69213	-1265.69213
7.145160364237047	-74.0263331764599	-1264.322273	-1267.154913	-206.579593890106	-1265.69213	-1265.69213
7.730289069651967	-74.0263331764599	-1264.322273	-1267.154913	-74.0263331764599	-1264.322273	-1267.154913
7.7510717199238925	-74.0263331764599	-1264.322273	-1267.154913	-35.6582611147917	-1265.655517	-1265.729064
7.654930217217468	-35.6582611147917	-1265.655517	-1265.729064	-45.1351310222373	-1267.593471	-1263.805021
7.6546035602411004	-35.6582611147917	-1265.655517	-1265.729064	-145.382167908057	-1266.085432	-1265.30018
7.6546035602411004	-35.6582611147917	-1265.655517	-1265.729064	-186.065399575124	-1265.69213	-1265.69213
7.6546035602411004	-35.6582611147917	-1265.655517	-1265.729064	-206.579593890106	-1265.69213	-1265.69213
7.675386210513026	-35.6582611147917	-1265.655517	-1265.729064	-74.0263331764599	-1264.322273	-1267.154913
7.676180437663545	-35.6582611147917	-1265.655517	-1265.729064	-35.6582611147917	-1265.655517	-1265.729064
final std = 7.676180437663545
