r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.189153 -15.667920 -0.295654 0.695653 -0.101152 0.002806 -1268.505143 0 1 0 0 0 0
5.170047 -14.462695 -0.274932 0.670453 -0.099114 0.004674 -1268.318843 0 1 0 0 0 0
5.157290 -13.257471 -0.253270 0.665628 -0.097083 0.007107 -1268.311867 0 1 0 0 0 0
5.142535 -12.052246 -0.231568 0.621506 -0.088735 0.008507 -1268.656548 0 1 0 0 0 0
5.126365 -10.847022 -0.209728 0.557498 -0.080821 0.009132 -1268.773704 0 1 0 0 0 0
5.112282 -9.641797 -0.187454 0.514541 -0.075244 0.009080 -1268.159035 0 1 0 0 0 0
5.100850 -8.436572 -0.164758 0.429455 -0.062075 0.007534 -1266.934054 0 1 0 0 0 0
5.091549 -7.231348 -0.141738 0.263949 -0.022137 0.002534 -1266.053634 0 1 0 0 0 0
5.084898 -6.026123 -0.118424 0.185655 0.000890 0.000252 -1265.688945 0 1 0 0 0 0
5.079574 -4.820898 -0.094938 0.203065 -0.002275 0.001342 -1265.123425 0 1 0 0 0 0
5.076725 -3.615674 -0.071283 0.260153 -0.005828 0.002946 -1264.398991 0 1 0 0 0 0
5.075754 -2.410449 -0.047540 0.329865 -0.004405 0.004825 -1263.672233 0 1 0 0 0 0
5.075433 -1.205225 -0.023773 0.367313 0.001448 0.005862 -1262.974287 0 1 0 0 0 0
5.071974 0.007905 0.000156 0.006484 0.000012 0.000004 -1262.364423 0 1 0 0 0 0
5.074095 1.205225 0.023786 0.310088 0.014380 0.003223 -1262.864818 0 1 0 0 0 0
5.074887 2.410449 0.047557 0.274095 0.016849 0.002002 -1263.288643 0 1 0 0 0 0
5.078706 3.615674 0.071228 0.217757 0.011321 0.000056 -1263.619535 0 1 0 0 0 0
5.084607 4.820898 0.094750 0.111509 -0.003903 -0.001941 -1264.124530 0 1 0 0 0 0
5.091479 6.026123 0.118118 0.008325 -0.017015 -0.001456 -1264.901546 0 1 0 0 0 0
5.098172 7.231348 0.141369 -0.000115 -0.019472 0.000536 -1265.595853 0 1 0 0 0 0
5.102799 8.436572 0.164632 -0.010718 -0.017836 0.002155 -1266.351383 0 1 0 0 0 0
5.107618 9.641797 0.187796 -0.010340 -0.017802 0.002583 -1267.389529 0 1 0 0 0 0
5.112170 10.847022 0.210894 0.310098 0.039248 0.010066 -1268.317542 0 1 0 0 0 0
5.119875 12.052246 0.233623 0.575819 0.106996 0.024945 -1269.769476 0 1 0 0 0 0
5.130612 13.257471 0.255910 0.740689 0.157487 0.035467 -1270.687813 0 1 0 0 0 0
5.142487 14.462695 0.277887 0.924861 0.215234 0.046466 -1271.312637 0 1 0 0 0 0
5.156245 15.667920 0.299440 1.087855 0.263171 0.055801 -1271.625429 0 1 0 0 0 0
5.171880 16.873145 0.320527 1.209492 0.287205 0.059549 -1271.466338 0 1 0 0 0 0
5.186639 18.078369 0.341470 1.265886 0.276237 0.052931 -1270.869829 0 1 0 0 0 0
5.199670 19.283594 0.362411 1.217856 0.224296 0.034664 -1270.362270 0 1 0 0 0 0
5.214623 20.488819 0.382857 1.260540 0.202642 0.019019 -1270.160537 0 1 0 0 0 0
5.232573 21.694043 0.402601 1.418798 0.229685 0.013536 -1269.575517 0 1 0 0 0 0
5.248764 22.899268 0.422350 1.663966 0.266643 0.000895 -1269.004454 0 1 0 0 0 0
5.267593 24.104492 0.441407 1.855726 0.293562 -0.010120 -1268.611931 0 1 0 0 0 0
5.287827 25.309717 0.459937 1.967749 0.303801 -0.018983 -1267.809258 0 1 0 0 0 0
5.306592 26.514942 0.478437 2.009119 0.292644 -0.029093 -1266.546265 0 1 0 0 0 0
5.323568 27.720166 0.496999 2.070451 0.294949 -0.038066 -1265.218366 0 1 0 0 0 0
5.340035 28.925390 0.515414 2.103247 0.291387 -0.046756 -1263.919734 0 1 0 0 0 0
5.355495 30.130616 0.533794 1.978686 0.251749 -0.052225 -1262.953112 0 1 0 0 0 0
