r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.191112 -15.667920 -0.295431 0.708956 -0.107259 0.004504 -1264.063400 0 1 0 0 0 0
5.172557 -14.462695 -0.274665 0.673786 -0.101760 0.005691 -1263.764051 0 1 0 0 0 0
5.159499 -13.257471 -0.253053 0.661378 -0.098117 0.007891 -1263.772295 0 1 0 0 0 0
5.144699 -12.052246 -0.231373 0.619066 -0.089286 0.009166 -1264.211642 0 1 0 0 0 0
5.128531 -10.847022 -0.209551 0.566165 -0.082220 0.009424 -1264.273015 0 1 0 0 0 0
5.115477 -9.641797 -0.187220 0.536403 -0.078620 0.009827 -1263.551467 0 1 0 0 0 0
5.104454 -8.436572 -0.164525 0.444051 -0.062283 0.008045 -1262.394071 0 1 0 0 0 0
5.096176 -7.231348 -0.141480 0.195870 -0.006890 0.000554 -1261.845895 0 1 0 0 0 0
5.088088 -6.026123 -0.118275 0.126706 0.008315 -0.000896 -1261.451882 0 1 0 0 0 0
5.081805 -4.820898 -0.094854 0.157280 0.001372 0.000515 -1260.779172 0 1 0 0 0 0
5.078585 -3.615674 -0.071231 0.251930 -0.005695 0.002932 -1260.037845 0 1 0 0 0 0
5.078100 -2.410449 -0.047496 0.346645 -0.004496 0.005570 -1259.288248 0 1 0 0 0 0
5.074277 -1.205375 -0.023787 -0.055041 0.003182 0.000043 -1258.292189 0 1 0 0 0 0
5.073910 -0.002410 -0.000048 0.001644 0.000001 -0.000001 -1257.983225 0 1 0 0 0 0
5.074547 1.221968 0.024112 -0.064509 -0.002789 0.000086 -1258.220888 0 1 0 0 0 0
5.077875 2.410449 0.047501 0.270524 0.011965 0.001440 -1258.895954 0 1 0 0 0 0
5.081549 3.615674 0.071148 0.183579 0.004173 -0.000570 -1259.448018 0 1 0 0 0 0
5.087087 4.820898 0.094658 0.071300 -0.010248 -0.001657 -1260.217900 0 1 0 0 0 0
5.093472 6.026123 0.118025 -0.017771 -0.023357 -0.001028 -1261.112456 0 1 0 0 0 0
5.100887 7.231348 0.141219 -0.037735 -0.028617 0.000496 -1261.804710 0 1 0 0 0 0
5.106321 8.436572 0.164405 -0.030914 -0.026004 0.002179 -1262.414164 0 1 0 0 0 0
5.110973 9.641797 0.187550 -0.022327 -0.023750 0.002831 -1263.239912 0 1 0 0 0 0
5.119564 10.847022 0.210286 0.061746 -0.021556 0.002077 -1264.078737 0 1 0 0 0 0
5.123082 12.052246 0.233330 0.511346 0.088234 0.021557 -1264.825924 0 1 0 0 0 0
5.134025 13.257471 0.255570 0.676305 0.137563 0.034056 -1265.747906 0 1 0 0 0 0
5.146273 14.462695 0.277478 0.850941 0.191216 0.044643 -1266.169809 0 1 0 0 0 0
5.159507 15.667920 0.299061 1.042592 0.251098 0.055783 -1266.340694 0 1 0 0 0 0
5.173998 16.873145 0.320265 1.181321 0.287370 0.061372 -1266.195330 0 1 0 0 0 0
5.188295 18.078369 0.341252 1.147564 0.260192 0.054185 -1265.790000 0 1 0 0 0 0
5.202721 19.283594 0.361986 1.123563 0.225263 0.044417 -1265.551814 0 1 0 0 0 0
5.218058 20.488819 0.382353 1.239452 0.215835 0.031213 -1265.184612 0 1 0 0 0 0
5.235619 21.694043 0.402133 1.388553 0.231503 0.022797 -1264.569167 0 1 0 0 0 0
5.251805 22.899268 0.421861 1.633235 0.267079 0.009194 -1263.837136 0 1 0 0 0 0
5.269908 24.104492 0.441019 1.842148 0.295051 -0.005229 -1263.384398 0 1 0 0 0 0
5.289932 25.309717 0.459571 1.976851 0.310581 -0.016206 -1262.683343 0 1 0 0 0 0
5.308964 26.514942 0.478009 2.035017 0.304788 -0.026630 -1261.455788 0 1 0 0 0 0
5.326041 27.720166 0.496538 2.103778 0.310436 -0.035231 -1260.097839 0 1 0 0 0 0
5.342831 28.925400 0.514875 2.134165 0.307284 -0.043612 -1258.809803 0 1 0 0 0 0
5.359950 30.130616 0.532908 1.904091 0.240108 -0.047476 -1257.881620 0 1 0 0 0 0
