r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.041435 -1.291677 -0.461185 0.019423 -0.000537 -0.000001 -167.919020 0 1 0 0 0 0
3.011991 -1.192317 -0.434074 0.016837 -0.000459 0.000001 -169.759560 0 1 0 0 0 0
2.997115 -1.092958 -0.401860 0.014967 -0.000468 0.000006 -172.207287 0 1 0 0 0 0
2.983739 -0.993598 -0.368611 0.012796 -0.000438 0.000008 -175.728440 0 1 0 0 0 0
2.959181 -0.894238 -0.337278 0.010592 -0.000347 0.000006 -179.514862 0 1 0 0 0 0
2.934341 -0.794878 -0.304901 0.008443 -0.000241 0.000003 -182.227718 0 1 0 0 0 0
2.913505 -0.695518 -0.270617 0.006383 -0.000146 0.000001 -184.058670 0 1 0 0 0 0
2.896417 -0.596159 -0.234703 0.004452 -0.000071 0.000000 -185.201712 0 1 0 0 0 0
2.882869 -0.496799 -0.197428 0.002705 -0.000019 -0.000000 -185.806966 0 1 0 0 0 0
2.872598 -0.397439 -0.159074 0.001258 0.000006 -0.000000 -185.981965 0 1 0 0 0 0
2.865276 -0.298079 -0.119916 0.000341 0.000008 -0.000000 -185.807969 0 1 0 0 0 0
2.860723 -0.198720 -0.080199 0.000086 0.000002 -0.000000 -185.372153 0 1 0 0 0 0
2.858415 -0.099360 -0.040164 0.000000 0.000000 0.000000 -184.979541 0 1 0 0 0 0
2.857740 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -184.847137 0 1 0 0 0 0
2.858448 0.099360 0.040163 0.000022 -0.000000 -0.000000 -184.989467 0 1 0 0 0 0
2.860417 0.198720 0.080216 0.000019 -0.000001 -0.000000 -185.404844 0 1 0 0 0 0
2.863630 0.298079 0.120054 -0.000086 -0.000005 -0.000000 -186.084273 0 1 0 0 0 0
2.868400 0.397439 0.159540 -0.000521 -0.000016 -0.000000 -186.975887 0 1 0 0 0 0
2.875009 0.496799 0.198509 -0.000855 -0.000037 -0.000000 -187.972400 0 1 0 0 0 0
2.883152 0.596159 0.236867 -0.000179 -0.000060 -0.000001 -188.816905 0 1 0 0 0 0
2.893071 0.695518 0.274454 0.000893 -0.000083 -0.000002 -189.372978 0 1 0 0 0 0
2.904624 0.794878 0.311171 0.002121 -0.000105 -0.000003 -189.596942 0 1 0 0 0 0
2.917600 0.894238 0.346961 0.003442 -0.000127 -0.000004 -189.435476 0 1 0 0 0 0
2.931816 0.993598 0.381782 0.004808 -0.000151 -0.000006 -188.845557 0 1 0 0 0 0
2.947124 1.092958 0.415609 0.006186 -0.000177 -0.000009 -187.791961 0 1 0 0 0 0
2.963411 1.192317 0.448422 0.007551 -0.000206 -0.000012 -186.245331 0 1 0 0 0 0
2.980588 1.291677 0.480207 0.008887 -0.000241 -0.000016 -184.180859 0 1 0 0 0 0
2.998590 1.391037 0.510955 0.010186 -0.000281 -0.000019 -181.577127 0 1 0 0 0 0
3.017376 1.490397 0.540657 0.011447 -0.000328 -0.000024 -178.414759 0 1 0 0 0 0
3.036924 1.589756 0.569300 0.012674 -0.000381 -0.000028 -174.674598 0 1 0 0 0 0
3.057245 1.689116 0.596867 0.013875 -0.000440 -0.000034 -170.335337 0 1 0 0 0 0
3.078379 1.788476 0.623329 0.015062 -0.000506 -0.000039 -165.370739 0 1 0 0 0 0
3.100397 1.887836 0.648647 0.016245 -0.000579 -0.000044 -159.746722 0 1 0 0 0 0
3.123394 1.987196 0.672769 0.017431 -0.000658 -0.000050 -153.418604 0 1 0 0 0 0
3.147480 2.086555 0.695637 0.018624 -0.000745 -0.000057 -146.328610 0 1 0 0 0 0
3.172771 2.185915 0.717190 0.019821 -0.000841 -0.000063 -138.403614 0 1 0 0 0 0
3.199387 2.285275 0.737367 0.021014 -0.000948 -0.000071 -129.553135 0 1 0 0 0 0
3.227461 2.384635 0.756099 0.022186 -0.001070 -0.000079 -119.668027 0 1 0 0 0 0
3.257145 2.483994 0.773313 0.023311 -0.001213 -0.000089 -108.620917 0 1 0 0 0 0
