r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.038351 -1.291677 -0.462122 0.019492 -0.000544 -0.000001 -169.744763 0 1 0 0 0 0
3.007681 -1.192317 -0.435319 0.016822 -0.000455 0.000000 -171.488601 0 1 0 0 0 0
2.993516 -1.092958 -0.402827 0.014960 -0.000465 0.000005 -173.790708 0 1 0 0 0 0
2.980843 -0.993598 -0.369327 0.012778 -0.000435 0.000008 -177.225486 0 1 0 0 0 0
2.956344 -0.894238 -0.337926 0.010568 -0.000345 0.000006 -180.988540 0 1 0 0 0 0
2.931211 -0.794878 -0.305552 0.008418 -0.000239 0.000003 -183.685476 0 1 0 0 0 0
2.910141 -0.695518 -0.271244 0.006358 -0.000145 0.000001 -185.503820 0 1 0 0 0 0
2.892869 -0.596159 -0.235279 0.004428 -0.000070 0.000000 -186.636159 0 1 0 0 0 0
2.879180 -0.496799 -0.197935 0.002684 -0.000019 -0.000000 -187.231627 0 1 0 0 0 0
2.868799 -0.397439 -0.159496 0.001243 0.000007 -0.000000 -187.396987 0 1 0 0 0 0
2.861394 -0.298079 -0.120242 0.000332 0.000009 -0.000000 -187.213233 0 1 0 0 0 0
2.856786 -0.198720 -0.080420 0.000084 0.000002 -0.000000 -186.768159 0 1 0 0 0 0
2.854454 -0.099360 -0.040276 -0.000000 0.000000 0.000000 -186.367070 0 1 0 0 0 0
2.853770 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -186.231593 0 1 0 0 0 0
2.854483 0.099360 0.040275 0.000021 -0.000000 -0.000000 -186.376162 0 1 0 0 0 0
2.856468 0.198720 0.080438 0.000015 -0.000001 -0.000000 -186.798893 0 1 0 0 0 0
2.859711 0.298079 0.120383 -0.000095 -0.000005 -0.000000 -187.490582 0 1 0 0 0 0
2.864532 0.397439 0.159971 -0.000540 -0.000017 -0.000000 -188.398292 0 1 0 0 0 0
2.871198 0.496799 0.199037 -0.000864 -0.000038 -0.000000 -189.412805 0 1 0 0 0 0
2.879398 0.596159 0.237486 -0.000171 -0.000061 -0.000001 -190.271992 0 1 0 0 0 0
2.889387 0.695518 0.275154 0.000903 -0.000083 -0.000002 -190.846474 0 1 0 0 0 0
2.901024 0.794878 0.311944 0.002130 -0.000105 -0.000003 -191.092324 0 1 0 0 0 0
2.914094 0.894238 0.347796 0.003448 -0.000128 -0.000004 -190.956904 0 1 0 0 0 0
2.928415 0.993598 0.382670 0.004811 -0.000151 -0.000007 -190.397773 0 1 0 0 0 0
2.943839 1.092958 0.416537 0.006184 -0.000177 -0.000009 -189.380225 0 1 0 0 0 0
2.960249 1.192317 0.449380 0.007543 -0.000207 -0.000012 -187.875418 0 1 0 0 0 0
2.977557 1.291677 0.481185 0.008873 -0.000241 -0.000016 -185.859075 0 1 0 0 0 0
2.995697 1.391037 0.511943 0.010166 -0.000282 -0.000020 -183.310337 0 1 0 0 0 0
3.014624 1.490397 0.541644 0.011419 -0.000329 -0.000024 -180.210391 0 1 0 0 0 0
3.034320 1.589756 0.570278 0.012639 -0.000382 -0.000029 -176.540608 0 1 0 0 0 0
3.054793 1.689116 0.597826 0.013835 -0.000442 -0.000034 -172.280122 0 1 0 0 0 0
3.076086 1.788476 0.624259 0.015016 -0.000509 -0.000039 -167.403004 0 1 0 0 0 0
3.098271 1.887836 0.649537 0.016195 -0.000581 -0.000044 -161.875341 0 1 0 0 0 0
3.121444 1.987196 0.673609 0.017378 -0.000661 -0.000050 -155.652485 0 1 0 0 0 0
3.145714 2.086555 0.696418 0.018570 -0.000748 -0.000057 -148.676605 0 1 0 0 0 0
3.171195 2.185915 0.717904 0.019767 -0.000844 -0.000063 -140.874467 0 1 0 0 0 0
3.198002 2.285275 0.738006 0.020960 -0.000951 -0.000071 -132.155474 0 1 0 0 0 0
3.226264 2.384635 0.756660 0.022132 -0.001073 -0.000079 -122.410354 0 1 0 0 0 0
3.256126 2.483994 0.773797 0.023258 -0.001217 -0.000089 -111.511548 0 1 0 0 0 0
