r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.031053 -1.291677 -0.464350 0.019656 -0.000562 -0.000001 -174.047750 0 1 0 0 0 0
2.997033 -1.192317 -0.438417 0.016780 -0.000445 -0.000000 -175.613078 0 1 0 0 0 0
2.984546 -1.092958 -0.405252 0.014937 -0.000459 0.000005 -177.552887 0 1 0 0 0 0
2.973736 -0.993598 -0.371094 0.012735 -0.000429 0.000008 -180.772505 0 1 0 0 0 0
2.949602 -0.894238 -0.339473 0.010510 -0.000341 0.000006 -184.470569 0 1 0 0 0 0
2.923748 -0.794878 -0.307114 0.008359 -0.000235 0.000003 -187.134517 0 1 0 0 0 0
2.902100 -0.695518 -0.272749 0.006299 -0.000142 0.000001 -188.926813 0 1 0 0 0 0
2.884372 -0.596159 -0.236667 0.004372 -0.000068 0.000000 -190.036718 0 1 0 0 0 0
2.870329 -0.496799 -0.199157 0.002636 -0.000017 -0.000000 -190.611087 0 1 0 0 0 0
2.859670 -0.397439 -0.160516 0.001207 0.000008 -0.000000 -190.754955 0 1 0 0 0 0
2.852055 -0.298079 -0.121030 0.000310 0.000009 -0.000000 -190.548845 0 1 0 0 0 0
2.847313 -0.198720 -0.080956 0.000077 0.000002 -0.000000 -190.082255 0 1 0 0 0 0
2.844919 -0.099360 -0.040546 -0.000001 0.000000 0.000000 -189.661221 0 1 0 0 0 0
2.844214 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -189.518521 0 1 0 0 0 0
2.844938 0.099360 0.040546 0.000019 -0.000000 -0.000000 -189.668430 0 1 0 0 0 0
2.846965 0.198720 0.080976 0.000007 -0.000001 -0.000000 -190.108612 0 1 0 0 0 0
2.850281 0.298079 0.121181 -0.000116 -0.000006 -0.000000 -190.829391 0 1 0 0 0 0
2.855226 0.397439 0.161016 -0.000585 -0.000018 -0.000000 -191.775266 0 1 0 0 0 0
2.862032 0.496799 0.200314 -0.000882 -0.000040 -0.000000 -192.831717 0 1 0 0 0 0
2.870372 0.596159 0.238981 -0.000152 -0.000063 -0.000001 -193.724664 0 1 0 0 0 0
2.880539 0.695518 0.276847 0.000926 -0.000085 -0.000002 -194.341153 0 1 0 0 0 0
2.892381 0.794878 0.313811 0.002150 -0.000107 -0.000003 -194.636599 0 1 0 0 0 0
2.905686 0.894238 0.349812 0.003463 -0.000129 -0.000005 -194.560016 0 1 0 0 0 0
2.920267 0.993598 0.384808 0.004817 -0.000152 -0.000007 -194.070384 0 1 0 0 0 0
2.935974 1.092958 0.418772 0.006179 -0.000178 -0.000009 -193.134278 0 1 0 0 0 0
2.952687 1.192317 0.451685 0.007525 -0.000208 -0.000012 -191.724117 0 1 0 0 0 0
2.970315 1.291677 0.483535 0.008840 -0.000243 -0.000016 -189.816933 0 1 0 0 0 0
2.988788 1.391037 0.514313 0.010116 -0.000284 -0.000020 -187.393235 0 1 0 0 0 0
3.008061 1.490397 0.544011 0.011353 -0.000331 -0.000024 -184.435573 0 1 0 0 0 0
3.028114 1.589756 0.572618 0.012557 -0.000386 -0.000029 -180.926578 0 1 0 0 0 0
3.048957 1.689116 0.600116 0.013737 -0.000446 -0.000034 -176.846407 0 1 0 0 0 0
3.070636 1.788476 0.626477 0.014907 -0.000514 -0.000039 -172.169826 0 1 0 0 0 0
3.093226 1.887836 0.651658 0.016077 -0.000587 -0.000044 -166.863252 0 1 0 0 0 0
3.116824 1.987196 0.675608 0.017254 -0.000668 -0.000050 -160.882052 0 1 0 0 0 0
3.141538 2.086555 0.698271 0.018442 -0.000756 -0.000057 -154.168197 0 1 0 0 0 0
3.167476 2.185915 0.719591 0.019637 -0.000852 -0.000063 -146.648174 0 1 0 0 0 0
3.194744 2.285275 0.739512 0.020831 -0.000960 -0.000071 -138.231103 0 1 0 0 0 0
3.223458 2.384635 0.757978 0.022004 -0.001083 -0.000079 -128.807461 0 1 0 0 0 0
3.253748 2.483994 0.774928 0.023131 -0.001228 -0.000089 -118.249314 0 1 0 0 0 0
