r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.039838 -1.291677 -0.461670 0.019458 -0.000541 -0.000001 -168.863522 0 1 0 0 0 0
3.009779 -1.192317 -0.434712 0.016830 -0.000457 0.000001 -170.649477 0 1 0 0 0 0
2.995278 -1.092958 -0.402354 0.014964 -0.000467 0.000005 -173.021791 0 1 0 0 0 0
2.982270 -0.993598 -0.368974 0.012787 -0.000437 0.000008 -176.498657 0 1 0 0 0 0
2.957720 -0.894238 -0.337612 0.010579 -0.000346 0.000006 -180.275253 0 1 0 0 0 0
2.932729 -0.794878 -0.305236 0.008429 -0.000240 0.000003 -182.979454 0 1 0 0 0 0
2.911774 -0.695518 -0.270939 0.006370 -0.000146 0.000001 -184.803570 0 1 0 0 0 0
2.894591 -0.596159 -0.234999 0.004439 -0.000071 0.000000 -185.940848 0 1 0 0 0 0
2.880972 -0.496799 -0.197688 0.002694 -0.000019 -0.000000 -186.540881 0 1 0 0 0 0
2.870645 -0.397439 -0.159291 0.001250 0.000007 -0.000000 -186.710799 0 1 0 0 0 0
2.863281 -0.298079 -0.120083 0.000336 0.000009 -0.000000 -186.531717 0 1 0 0 0 0
2.858699 -0.198720 -0.080312 0.000085 0.000002 -0.000000 -186.091118 0 1 0 0 0 0
2.856379 -0.099360 -0.040221 0.000000 0.000000 0.000000 -185.694136 0 1 0 0 0 0
2.855699 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -185.560148 0 1 0 0 0 0
2.856410 0.099360 0.040221 0.000021 -0.000000 -0.000000 -185.703626 0 1 0 0 0 0
2.858387 0.198720 0.080330 0.000017 -0.000001 -0.000000 -186.122778 0 1 0 0 0 0
2.861616 0.298079 0.120223 -0.000091 -0.000005 -0.000000 -186.808498 0 1 0 0 0 0
2.866412 0.397439 0.159762 -0.000531 -0.000017 -0.000000 -187.708369 0 1 0 0 0 0
2.873050 0.496799 0.198780 -0.000860 -0.000037 -0.000000 -188.714131 0 1 0 0 0 0
2.881222 0.596159 0.237185 -0.000175 -0.000060 -0.000001 -189.566267 0 1 0 0 0 0
2.891176 0.695518 0.274814 0.000898 -0.000083 -0.000002 -190.131962 0 1 0 0 0 0
2.902772 0.794878 0.311568 0.002125 -0.000105 -0.000003 -190.367419 0 1 0 0 0 0
2.915796 0.894238 0.347390 0.003445 -0.000127 -0.000004 -190.219665 0 1 0 0 0 0
2.930065 0.993598 0.382239 0.004809 -0.000151 -0.000006 -189.645973 0 1 0 0 0 0
2.945432 1.092958 0.416087 0.006184 -0.000177 -0.000009 -188.611383 0 1 0 0 0 0
2.961782 1.192317 0.448915 0.007546 -0.000206 -0.000012 -187.086801 0 1 0 0 0 0
2.979026 1.291677 0.480711 0.008879 -0.000241 -0.000016 -185.047689 0 1 0 0 0 0
2.997098 1.391037 0.511464 0.010175 -0.000281 -0.000020 -182.472914 0 1 0 0 0 0
3.015956 1.490397 0.541166 0.011432 -0.000328 -0.000024 -179.343389 0 1 0 0 0 0
3.035580 1.589756 0.569805 0.012656 -0.000381 -0.000029 -175.640226 0 1 0 0 0 0
3.055979 1.689116 0.597362 0.013854 -0.000441 -0.000034 -171.342345 0 1 0 0 0 0
3.077194 1.788476 0.623809 0.015038 -0.000508 -0.000039 -166.423664 0 1 0 0 0 0
3.099298 1.887836 0.649107 0.016219 -0.000580 -0.000044 -160.850186 0 1 0 0 0 0
3.122385 1.987196 0.673204 0.017403 -0.000660 -0.000050 -154.577247 0 1 0 0 0 0
3.146566 2.086555 0.696041 0.018595 -0.000747 -0.000057 -147.547038 0 1 0 0 0 0
3.171954 2.185915 0.717560 0.019793 -0.000842 -0.000063 -139.686377 0 1 0 0 0 0
3.198669 2.285275 0.737698 0.020986 -0.000949 -0.000071 -130.904717 0 1 0 0 0 0
3.226838 2.384635 0.756391 0.022158 -0.001072 -0.000079 -121.092839 0 1 0 0 0 0
3.256614 2.483994 0.773565 0.023283 -0.001215 -0.000089 -110.123268 0 1 0 0 0 0
