r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.034795 -1.291677 -0.463206 0.019572 -0.000553 -0.000001 -171.846428 0 1 0 0 0 0
3.002559 -1.192317 -0.436805 0.016802 -0.000450 0.000000 -173.497323 0 1 0 0 0 0
2.989212 -1.092958 -0.403988 0.014949 -0.000462 0.000005 -175.626862 0 1 0 0 0 0
2.977398 -0.993598 -0.370182 0.012758 -0.000432 0.000008 -178.958751 0 1 0 0 0 0
2.953054 -0.894238 -0.338680 0.010540 -0.000343 0.000006 -182.690426 0 1 0 0 0 0
2.927573 -0.794878 -0.306312 0.008390 -0.000237 0.000003 -185.371062 0 1 0 0 0 0
2.906225 -0.695518 -0.271975 0.006330 -0.000144 0.000001 -187.176496 0 1 0 0 0 0
2.888734 -0.596159 -0.235953 0.004401 -0.000069 0.000000 -188.297730 0 1 0 0 0 0
2.874875 -0.496799 -0.198528 0.002661 -0.000018 -0.000000 -188.882801 0 1 0 0 0 0
2.864361 -0.397439 -0.159990 0.001225 0.000007 -0.000000 -189.037631 0 1 0 0 0 0
2.856856 -0.298079 -0.120624 0.000321 0.000009 -0.000000 -188.842958 0 1 0 0 0 0
2.852183 -0.198720 -0.080680 0.000081 0.000002 -0.000000 -188.387372 0 1 0 0 0 0
2.849821 -0.099360 -0.040407 -0.000001 0.000000 0.000000 -187.976574 0 1 0 0 0 0
2.849127 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -187.837578 0 1 0 0 0 0
2.849845 0.099360 0.040406 0.000020 -0.000000 -0.000000 -187.984739 0 1 0 0 0 0
2.851851 0.198720 0.080699 0.000012 -0.000001 -0.000000 -188.415951 0 1 0 0 0 0
2.855129 0.298079 0.120770 -0.000105 -0.000006 -0.000000 -189.121784 0 1 0 0 0 0
2.860010 0.397439 0.160478 -0.000561 -0.000017 -0.000000 -190.048061 0 1 0 0 0 0
2.866745 0.496799 0.199656 -0.000873 -0.000039 -0.000000 -191.083101 0 1 0 0 0 0
2.875013 0.596159 0.238211 -0.000161 -0.000062 -0.000001 -191.958810 0 1 0 0 0 0
2.885088 0.695518 0.275975 0.000914 -0.000084 -0.000002 -192.553848 0 1 0 0 0 0
2.896824 0.794878 0.312849 0.002140 -0.000106 -0.000003 -192.823981 0 1 0 0 0 0
2.910007 0.894238 0.348774 0.003456 -0.000128 -0.000005 -192.717372 0 1 0 0 0 0
2.924454 0.993598 0.383707 0.004814 -0.000151 -0.000007 -192.192271 0 1 0 0 0 0
2.940015 1.092958 0.417621 0.006182 -0.000177 -0.000009 -191.214593 0 1 0 0 0 0
2.956572 1.192317 0.450499 0.007535 -0.000207 -0.000012 -189.756107 0 1 0 0 0 0
2.974035 1.291677 0.482326 0.008858 -0.000242 -0.000016 -187.793170 0 1 0 0 0 0
2.992337 1.391037 0.513093 0.010142 -0.000283 -0.000020 -185.305587 0 1 0 0 0 0
3.011432 1.490397 0.542793 0.011388 -0.000330 -0.000024 -182.275208 0 1 0 0 0 0
3.031301 1.589756 0.571414 0.012600 -0.000384 -0.000029 -178.684019 0 1 0 0 0 0
3.051954 1.689116 0.598939 0.013788 -0.000444 -0.000034 -174.511660 0 1 0 0 0 0
3.073434 1.788476 0.625337 0.014964 -0.000511 -0.000039 -169.732553 0 1 0 0 0 0
3.095816 1.887836 0.650568 0.016138 -0.000584 -0.000044 -164.312957 0 1 0 0 0 0
3.119195 1.987196 0.674581 0.017319 -0.000664 -0.000050 -158.208248 0 1 0 0 0 0
3.143680 2.086555 0.697320 0.018508 -0.000752 -0.000057 -151.360512 0 1 0 0 0 0
3.169383 2.185915 0.718725 0.019704 -0.000848 -0.000063 -143.696390 0 1 0 0 0 0
3.196414 2.285275 0.738739 0.020897 -0.000955 -0.000071 -135.125154 0 1 0 0 0 0
3.224895 2.384635 0.757302 0.022070 -0.001078 -0.000079 -125.537411 0 1 0 0 0 0
3.254965 2.483994 0.774349 0.023196 -0.001222 -0.000089 -114.805421 0 1 0 0 0 0
