r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.023053 -1.291677 -0.466811 0.019839 -0.000582 -0.000000 -178.730221 0 1 0 0 0 0
2.984972 -1.192317 -0.441967 0.016745 -0.000435 -0.000001 -180.160785 0 1 0 0 0 0
2.973978 -1.092958 -0.408137 0.014904 -0.000450 0.000004 -181.669725 0 1 0 0 0 0
2.965719 -0.993598 -0.373103 0.012688 -0.000421 0.000007 -184.633073 0 1 0 0 0 0
2.942237 -0.894238 -0.341174 0.010443 -0.000335 0.000006 -188.257532 0 1 0 0 0 0
2.915553 -0.794878 -0.308843 0.008294 -0.000231 0.000003 -190.889251 0 1 0 0 0 0
2.893237 -0.695518 -0.274422 0.006235 -0.000139 0.000001 -192.656438 0 1 0 0 0 0
2.874979 -0.596159 -0.238216 0.004312 -0.000065 0.000000 -193.744440 0 1 0 0 0 0
2.860519 -0.496799 -0.200526 0.002584 -0.000014 -0.000000 -194.297567 0 1 0 0 0 0
2.849533 -0.397439 -0.161660 0.001168 0.000010 -0.000000 -194.419030 0 1 0 0 0 0
2.841669 -0.298079 -0.121917 0.000286 0.000010 -0.000000 -194.189077 0 1 0 0 0 0
2.836772 -0.198720 -0.081559 0.000070 0.000003 -0.000000 -193.699398 0 1 0 0 0 0
2.834309 -0.099360 -0.040850 -0.000002 0.000000 0.000000 -193.256640 0 1 0 0 0 0
2.833579 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -193.106091 0 1 0 0 0 0
2.834315 0.099360 0.040850 0.000016 -0.000000 -0.000000 -193.261896 0 1 0 0 0 0
2.836388 0.198720 0.081581 -0.000002 -0.000002 -0.000000 -193.721223 0 1 0 0 0 0
2.839787 0.298079 0.122078 -0.000141 -0.000006 -0.000000 -194.473889 0 1 0 0 0 0
2.844873 0.397439 0.162190 -0.000636 -0.000019 -0.000000 -195.461547 0 1 0 0 0 0
2.851832 0.496799 0.201749 -0.000899 -0.000042 -0.000000 -196.562548 0 1 0 0 0 0
2.860335 0.596159 0.240662 -0.000132 -0.000065 -0.000001 -197.491467 0 1 0 0 0 0
2.870705 0.695518 0.278747 0.000948 -0.000087 -0.000002 -198.152471 0 1 0 0 0 0
2.882784 0.794878 0.315904 0.002171 -0.000108 -0.000003 -198.500251 0 1 0 0 0 0
2.896355 0.894238 0.352069 0.003477 -0.000130 -0.000005 -198.485674 0 1 0 0 0 0
2.911232 0.993598 0.387200 0.004821 -0.000153 -0.000007 -198.069308 0 1 0 0 0 0
2.927259 1.092958 0.421269 0.006170 -0.000179 -0.000009 -197.219177 0 1 0 0 0 0
2.944314 1.192317 0.454258 0.007501 -0.000209 -0.000012 -195.909137 0 1 0 0 0 0
2.962302 1.291677 0.486154 0.008798 -0.000245 -0.000016 -194.117711 0 1 0 0 0 0
2.981149 1.391037 0.516952 0.010055 -0.000287 -0.000020 -191.826949 0 1 0 0 0 0
3.000809 1.490397 0.546643 0.011274 -0.000335 -0.000024 -189.020921 0 1 0 0 0 0
3.021261 1.589756 0.575218 0.012460 -0.000390 -0.000029 -185.683622 0 1 0 0 0 0
3.042519 1.689116 0.602659 0.013625 -0.000452 -0.000034 -181.796276 0 1 0 0 0 0
3.064629 1.788476 0.628935 0.014782 -0.000520 -0.000039 -177.334302 0 1 0 0 0 0
3.087672 1.887836 0.654004 0.015942 -0.000595 -0.000045 -172.264342 0 1 0 0 0 0
3.111745 1.987196 0.677815 0.017114 -0.000676 -0.000050 -166.541635 0 1 0 0 0 0
3.136956 2.086555 0.700313 0.018298 -0.000764 -0.000057 -160.107811 0 1 0 0 0 0
3.163404 2.185915 0.721444 0.019493 -0.000861 -0.000063 -152.888958 0 1 0 0 0 0
3.191187 2.285275 0.741161 0.020686 -0.000970 -0.000071 -144.793853 0 1 0 0 0 0
3.220406 2.384635 0.759415 0.021860 -0.001094 -0.000080 -135.712709 0 1 0 0 0 0
3.251172 2.483994 0.776157 0.022988 -0.001240 -0.000090 -125.517220 0 1 0 0 0 0
