r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.048518 -1.291677 -0.459045 0.019267 -0.000521 -0.000002 -163.697645 0 1 0 0 0 0
3.021528 -1.192317 -0.431337 0.016866 -0.000467 0.000001 -165.763063 0 1 0 0 0 0
3.005197 -1.092958 -0.399702 0.014985 -0.000473 0.000006 -168.522738 0 1 0 0 0 0
2.990478 -0.993598 -0.366951 0.012835 -0.000444 0.000008 -172.235007 0 1 0 0 0 0
2.965754 -0.894238 -0.335785 0.010641 -0.000350 0.000006 -176.087985 0 1 0 0 0 0
2.941570 -0.794878 -0.303404 0.008495 -0.000243 0.000003 -178.836187 0 1 0 0 0 0
2.921260 -0.695518 -0.269183 0.006437 -0.000149 0.000001 -180.695374 0 1 0 0 0 0
2.904581 -0.596159 -0.233385 0.004504 -0.000073 0.000000 -181.862463 0 1 0 0 0 0
2.891350 -0.496799 -0.196272 0.002750 -0.000021 -0.000000 -182.489706 0 1 0 0 0 0
2.881320 -0.397439 -0.158112 0.001292 0.000005 -0.000000 -182.686379 0 1 0 0 0 0
2.874183 -0.298079 -0.119174 0.000362 0.000008 -0.000000 -182.534500 0 1 0 0 0 0
2.869749 -0.198720 -0.079695 0.000092 0.000002 -0.000000 -182.120004 0 1 0 0 0 0
2.867499 -0.099360 -0.039910 0.000001 0.000000 0.000000 -181.746840 0 1 0 0 0 0
2.866844 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -181.621503 0 1 0 0 0 0
2.867542 0.099360 0.039909 0.000023 -0.000000 -0.000000 -181.758701 0 1 0 0 0 0
2.869472 0.198720 0.079710 0.000026 -0.000001 -0.000000 -182.157183 0 1 0 0 0 0
2.872616 0.298079 0.119304 -0.000068 -0.000005 -0.000000 -182.808394 0 1 0 0 0 0
2.877269 0.397439 0.158558 -0.000479 -0.000015 -0.000000 -183.662894 0 1 0 0 0 0
2.883743 0.496799 0.197309 -0.000834 -0.000035 -0.000000 -184.617294 0 1 0 0 0 0
2.891757 0.596159 0.235460 -0.000200 -0.000058 -0.000001 -185.427965 0 1 0 0 0 0
2.901511 0.695518 0.272859 0.000868 -0.000081 -0.000002 -185.942029 0 1 0 0 0 0
2.912875 0.794878 0.309411 0.002097 -0.000103 -0.000003 -186.116247 0 1 0 0 0 0
2.925633 0.894238 0.345058 0.003422 -0.000126 -0.000004 -185.895740 0 1 0 0 0 0
2.939606 0.993598 0.379762 0.004796 -0.000150 -0.000006 -185.236126 0 1 0 0 0 0
2.954650 1.092958 0.413495 0.006184 -0.000176 -0.000009 -184.100979 0 1 0 0 0 0
2.970652 1.192317 0.446239 0.007561 -0.000205 -0.000012 -182.459764 0 1 0 0 0 0
2.987527 1.291677 0.477979 0.008912 -0.000240 -0.000015 -180.286449 0 1 0 0 0 0
3.005215 1.391037 0.508705 0.010226 -0.000280 -0.000019 -177.558332 0 1 0 0 0 0
3.023672 1.490397 0.538408 0.011503 -0.000326 -0.000024 -174.254730 0 1 0 0 0 0
3.042882 1.589756 0.567073 0.012745 -0.000378 -0.000028 -170.355245 0 1 0 0 0 0
3.062851 1.689116 0.594684 0.013960 -0.000437 -0.000033 -165.837507 0 1 0 0 0 0
3.083619 1.788476 0.621213 0.015159 -0.000502 -0.000039 -160.674483 0 1 0 0 0 0
3.105253 1.887836 0.646620 0.016351 -0.000574 -0.000044 -154.831615 0 1 0 0 0 0
3.127848 1.987196 0.670854 0.017544 -0.000653 -0.000050 -148.264034 0 1 0 0 0 0
3.151514 2.086555 0.693857 0.018741 -0.000739 -0.000057 -140.913990 0 1 0 0 0 0
3.176372 2.185915 0.715565 0.019941 -0.000834 -0.000063 -132.708500 0 1 0 0 0 0
3.202550 2.285275 0.735911 0.021134 -0.000940 -0.000071 -123.557272 0 1 0 0 0 0
3.230192 2.384635 0.754821 0.022306 -0.001062 -0.000079 -113.351374 0 1 0 0 0 0
3.259469 2.483994 0.772210 0.023429 -0.001204 -0.000089 -101.963812 0 1 0 0 0 0
