r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.033274 -1.291677 -0.463670 0.019606 -0.000556 -0.000001 -172.742206 0 1 0 0 0 0
3.000329 -1.192317 -0.437455 0.016793 -0.000448 -0.000000 -174.356785 0 1 0 0 0 0
2.987333 -1.092958 -0.404497 0.014944 -0.000461 0.000005 -176.410250 0 1 0 0 0 0
2.975914 -0.993598 -0.370551 0.012749 -0.000431 0.000008 -179.697026 0 1 0 0 0 0
2.951650 -0.894238 -0.339002 0.010528 -0.000342 0.000006 -183.415197 0 1 0 0 0 0
2.926019 -0.794878 -0.306637 0.008377 -0.000237 0.000003 -186.089028 0 1 0 0 0 0
2.904549 -0.695518 -0.272289 0.006317 -0.000143 0.000001 -187.889095 0 1 0 0 0 0
2.886962 -0.596159 -0.236243 0.004389 -0.000069 0.000000 -189.005703 0 1 0 0 0 0
2.873029 -0.496799 -0.198783 0.002651 -0.000017 -0.000000 -189.586412 0 1 0 0 0 0
2.862458 -0.397439 -0.160203 0.001218 0.000008 -0.000000 -189.736786 0 1 0 0 0 0
2.854908 -0.298079 -0.120789 0.000317 0.000009 -0.000000 -189.537470 0 1 0 0 0 0
2.850207 -0.198720 -0.080792 0.000079 0.000002 -0.000000 -189.077414 0 1 0 0 0 0
2.847832 -0.099360 -0.040463 -0.000001 0.000000 0.000000 -188.662466 0 1 0 0 0 0
2.847134 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -188.521968 0 1 0 0 0 0
2.847854 0.099360 0.040463 0.000019 -0.000000 -0.000000 -188.670241 0 1 0 0 0 0
2.849868 0.198720 0.080811 0.000010 -0.000001 -0.000000 -189.105086 0 1 0 0 0 0
2.853162 0.298079 0.120937 -0.000109 -0.000006 -0.000000 -189.816973 0 1 0 0 0 0
2.858069 0.397439 0.160696 -0.000571 -0.000017 -0.000000 -190.751191 0 1 0 0 0 0
2.864833 0.496799 0.199922 -0.000877 -0.000039 -0.000000 -191.794938 0 1 0 0 0 0
2.873130 0.596159 0.238523 -0.000157 -0.000062 -0.000001 -192.677657 0 1 0 0 0 0
2.883242 0.695518 0.276328 0.000919 -0.000084 -0.000002 -193.281418 0 1 0 0 0 0
2.895021 0.794878 0.313239 0.002144 -0.000106 -0.000003 -193.561847 0 1 0 0 0 0
2.908254 0.894238 0.349194 0.003459 -0.000128 -0.000005 -193.467453 0 1 0 0 0 0
2.922755 0.993598 0.384153 0.004816 -0.000152 -0.000007 -192.956782 0 1 0 0 0 0
2.938375 1.092958 0.418088 0.006181 -0.000178 -0.000009 -191.996016 0 1 0 0 0 0
2.954996 1.192317 0.450980 0.007531 -0.000208 -0.000012 -190.557189 0 1 0 0 0 0
2.972526 1.291677 0.482816 0.008851 -0.000242 -0.000016 -188.616930 0 1 0 0 0 0
2.990896 1.391037 0.513588 0.010132 -0.000283 -0.000020 -186.155330 0 1 0 0 0 0
3.010064 1.490397 0.543287 0.011374 -0.000331 -0.000024 -183.154523 0 1 0 0 0 0
3.030007 1.589756 0.571902 0.012583 -0.000384 -0.000029 -179.596759 0 1 0 0 0 0
3.050738 1.689116 0.599416 0.013768 -0.000445 -0.000034 -175.461889 0 1 0 0 0 0
3.072299 1.788476 0.625799 0.014941 -0.000512 -0.000039 -170.724476 0 1 0 0 0 0
3.094764 1.887836 0.651010 0.016113 -0.000586 -0.000044 -165.350848 0 1 0 0 0 0
3.118232 1.987196 0.674998 0.017293 -0.000666 -0.000050 -159.296381 0 1 0 0 0 0
3.142810 2.086555 0.697706 0.018482 -0.000753 -0.000057 -152.503117 0 1 0 0 0 0
3.168608 2.185915 0.719076 0.019677 -0.000849 -0.000063 -144.897636 0 1 0 0 0 0
3.195736 2.285275 0.739053 0.020870 -0.000957 -0.000071 -136.389153 0 1 0 0 0 0
3.224311 2.384635 0.757577 0.022043 -0.001080 -0.000079 -126.868221 0 1 0 0 0 0
3.254471 2.483994 0.774584 0.023170 -0.001224 -0.000089 -116.207021 0 1 0 0 0 0
